x,y,z,data
850,450,754.0625,0
950,450,754.0625,0
1050,450,754.0625,0
1150,450,754.0625,2.04E-02
1250,450,754.0625,0.339786857
1350,450,754.0625,0.706248701
1450,450,754.0625,0.99040556
1550,450,754.0625,1.16324198
1650,450,754.0625,1.24270272
1750,450,754.0625,1.26201022
1850,450,754.0625,1.28262019
1950,450,754.0625,1.34433782
2050,450,754.0625,1.46865845
2150,450,754.0625,1.62287951
2250,450,754.0625,1.78032303
2350,450,754.0625,1.86349905
2450,450,754.0625,1.87458062
2550,450,754.0625,1.73825645
2650,450,754.0625,1.53583717
2750,450,754.0625,1.2320596
2850,450,754.0625,0.914363623
2950,450,754.0625,0.600440681
3050,450,754.0625,0.327778161
3150,450,754.0625,0.130190328
3250,450,754.0625,1.03E-02
3350,450,754.0625,0
3450,450,754.0625,0
3550,450,754.0625,0
3650,450,754.0625,0
3750,450,754.0625,4.90E-04
3850,450,754.0625,0.110714667
3950,450,754.0625,0.401690066
4050,450,754.0625,0.770596921
4150,450,754.0625,1.12600255
4250,450,754.0625,1.40833354
4350,450,754.0625,1.58249259
4450,450,754.0625,1.62658024
4550,450,754.0625,1.57067406
4650,450,754.0625,1.41848266
4750,450,754.0625,1.23426747
4850,450,754.0625,0.998595178
4950,450,754.0625,0.771244705
5050,450,754.0625,0.557157159
5150,450,754.0625,0.374344498
5250,450,754.0625,0.2167795
5350,450,754.0625,0.127809018
5450,450,754.0625,6.36E-02
5550,450,754.0625,4.21E-02
5650,450,754.0625,3.42E-02
5750,450,754.0625,3.08E-02
5850,450,754.0625,2.76E-02
5950,450,754.0625,2.48E-02
50,50,853.9375,0
150,50,853.9375,0
250,50,853.9375,0
350,50,853.9375,0
450,50,853.9375,0
550,50,853.9375,0
650,50,853.9375,0
750,50,853.9375,0
850,50,853.9375,0
950,50,853.9375,0
1050,50,853.9375,0
1150,50,853.9375,0
1250,50,853.9375,0.205386475
1350,50,853.9375,0.527895629
1450,50,853.9375,0.814267516
1550,50,853.9375,1.03060627
1650,50,853.9375,1.16935039
1750,50,853.9375,1.26075339
1850,50,853.9375,1.33242667
1950,50,853.9375,1.41339254
2050,50,853.9375,1.5059073
2150,50,853.9375,1.61383796
2250,50,853.9375,1.70386505
2350,50,853.9375,1.75657046
2450,50,853.9375,1.72501135
2550,50,853.9375,1.63333452
2650,50,853.9375,1.44283235
2750,50,853.9375,1.20821726
2850,50,853.9375,0.935802937
2950,50,853.9375,0.658961833
3050,50,853.9375,0.405933857
3150,50,853.9375,0.193588465
3250,50,853.9375,5.32E-02
3350,50,853.9375,0
3450,50,853.9375,0
3550,50,853.9375,0
3650,50,853.9375,0
3750,50,853.9375,1.90E-03
3850,50,853.9375,0.133196875
3950,50,853.9375,0.403737038
4050,50,853.9375,0.713877499
4150,50,853.9375,1.01536381
4250,50,853.9375,1.25856531
4350,50,853.9375,1.4240483
4450,50,853.9375,1.49510944
4550,50,853.9375,1.46096969
4650,50,853.9375,1.3753624
4750,50,853.9375,1.21894228
4850,50,853.9375,1.02518284
4950,50,853.9375,0.820119083
5050,50,853.9375,0.611642241
5150,50,853.9375,0.415473729
5250,50,853.9375,0.262824953
5350,50,853.9375,0.139287114
5450,50,853.9375,7.99E-02
5550,50,853.9375,4.55E-02
5650,50,853.9375,3.62E-02
5750,50,853.9375,3.26E-02
5850,50,853.9375,2.95E-02
5950,50,853.9375,2.71E-02
50,150,853.9375,0
150,150,853.9375,0
250,150,853.9375,0
350,150,853.9375,0
450,150,853.9375,0
550,150,853.9375,0
650,150,853.9375,0
750,150,853.9375,0
850,150,853.9375,0
950,150,853.9375,0
1050,150,853.9375,0
1150,150,853.9375,0
1250,150,853.9375,0.206263378
1350,150,853.9375,0.538408756
1450,150,853.9375,0.831586123
1550,150,853.9375,1.04157472
1650,150,853.9375,1.18589592
1750,150,853.9375,1.26743889
1850,150,853.9375,1.34486544
1950,150,853.9375,1.41516709
2050,150,853.9375,1.52209485
2150,150,853.9375,1.62994981
2250,150,853.9375,1.71333349
2350,150,853.9375,1.77832401
2450,150,853.9375,1.74789572
2550,150,853.9375,1.65067482
2650,150,853.9375,1.45920384
2750,150,853.9375,1.21876824
2850,150,853.9375,0.941315889
2950,150,853.9375,0.66544503
3050,150,853.9375,0.405351341
3150,150,853.9375,0.197822183
3250,150,853.9375,4.02E-02
3350,150,853.9375,0
3450,150,853.9375,0
3550,150,853.9375,0
3650,150,853.9375,0
3750,150,853.9375,1.76E-03
3850,150,853.9375,0.136120543
3950,150,853.9375,0.400592834
4050,150,853.9375,0.714684308
4150,150,853.9375,1.03204679
4250,150,853.9375,1.27610242
4350,150,853.9375,1.43920016
4450,150,853.9375,1.49709976
4550,150,853.9375,1.49181318
4650,150,853.9375,1.3738817
4750,150,853.9375,1.22681379
4850,150,853.9375,1.03253412
4950,150,853.9375,0.820665777
5050,150,853.9375,0.60628897
5150,150,853.9375,0.416723222
5250,150,853.9375,0.266580045
5350,150,853.9375,0.143729001
5450,150,853.9375,7.77E-02
5550,150,853.9375,4.69E-02
5650,150,853.9375,3.76E-02
5750,150,853.9375,3.34E-02
5850,150,853.9375,2.99E-02
5950,150,853.9375,2.78E-02
50,250,853.9375,3.77E-04
150,250,853.9375,0
250,250,853.9375,0
350,250,853.9375,0
450,250,853.9375,0
550,250,853.9375,0
650,250,853.9375,0
750,250,853.9375,0
850,250,853.9375,0
950,250,853.9375,0
1050,250,853.9375,0
1150,250,853.9375,0
1250,250,853.9375,0.20964478
1350,250,853.9375,0.551417828
1450,250,853.9375,0.834934473
1550,250,853.9375,1.05079854
1650,250,853.9375,1.1860472
1750,250,853.9375,1.27821302
1850,250,853.9375,1.34303236
1950,250,853.9375,1.42794609
2050,250,853.9375,1.51969159
2150,250,853.9375,1.63334525
2250,250,853.9375,1.73243034
2350,250,853.9375,1.78528655
2450,250,853.9375,1.75764227
2550,250,853.9375,1.65994287
2650,250,853.9375,1.4699924
2750,250,853.9375,1.22273481
2850,250,853.9375,0.945793629
2950,250,853.9375,0.667521119
3050,250,853.9375,0.407107472
3150,250,853.9375,0.190092474
3250,250,853.9375,5.31E-02
3350,250,853.9375,0
3450,250,853.9375,0
3550,250,853.9375,0
3650,250,853.9375,0
3750,250,853.9375,1.82E-03
3850,250,853.9375,0.132180154
3950,250,853.9375,0.401809365
4050,250,853.9375,0.726206481
4150,250,853.9375,1.02897096
4250,250,853.9375,1.28317881
4350,250,853.9375,1.44367445
4450,250,853.9375,1.5186981
4550,250,853.9375,1.484519
4650,250,853.9375,1.38838637
4750,250,853.9375,1.21507382
4850,250,853.9375,1.04281807
4950,250,853.9375,0.814772785
5050,250,853.9375,0.619512677
5150,250,853.9375,0.417047411
5250,250,853.9375,0.261969298
5350,250,853.9375,0.139869615
5450,250,853.9375,8.18E-02
5550,250,853.9375,4.68E-02
5650,250,853.9375,3.78E-02
5750,250,853.9375,3.39E-02
5850,250,853.9375,3.03E-02
5950,250,853.9375,2.80E-02
50,350,853.9375,0
150,350,853.9375,0
250,350,853.9375,0
350,350,853.9375,0
450,350,853.9375,0
550,350,853.9375,0
650,350,853.9375,0
750,350,853.9375,0
850,350,853.9375,0
950,350,853.9375,0
1050,350,853.9375,0
1150,350,853.9375,0
1250,350,853.9375,0.208065346
1350,350,853.9375,0.538199782
1450,350,853.9375,0.83003056
1550,350,853.9375,1.04565954
1650,350,853.9375,1.19011664
1750,350,853.9375,1.26460528
1850,350,853.9375,1.34583616
1950,350,853.9375,1.41532159
2050,350,853.9375,1.52003407
2150,350,853.9375,1.62794685
2250,350,853.9375,1.7169857
2350,350,853.9375,1.78034413
2450,350,853.9375,1.7464329
2550,350,853.9375,1.65262294
2650,350,853.9375,1.4613601
2750,350,853.9375,1.22497988
2850,350,853.9375,0.944150507
2950,350,853.9375,0.663278997
3050,350,853.9375,0.400967419
3150,350,853.9375,0.197117582
3250,350,853.9375,4.61E-02
3350,350,853.9375,0
3450,350,853.9375,0
3550,350,853.9375,0
3650,350,853.9375,0
3750,350,853.9375,1.65E-03
3850,350,853.9375,0.134379566
3950,350,853.9375,0.3986803
4050,350,853.9375,0.720345378
4150,350,853.9375,1.02585948
4250,350,853.9375,1.27557206
4350,350,853.9375,1.43886399
4450,350,853.9375,1.50780988
4550,350,853.9375,1.47010875
4650,350,853.9375,1.39059174
4750,350,853.9375,1.22724199
4850,350,853.9375,1.03253615
4950,350,853.9375,0.819047213
5050,350,853.9375,0.612740338
5150,350,853.9375,0.415051371
5250,350,853.9375,0.266908944
5350,350,853.9375,0.141632497
5450,350,853.9375,8.03E-02
5550,350,853.9375,4.65E-02
5650,350,853.9375,3.73E-02
5750,350,853.9375,3.35E-02
5850,350,853.9375,3.03E-02
5950,350,853.9375,2.78E-02
50,450,853.9375,0
150,450,853.9375,0
250,450,853.9375,0
350,450,853.9375,0
450,450,853.9375,0
550,450,853.9375,0
650,450,853.9375,0
750,450,853.9375,0
850,450,853.9375,0
950,450,853.9375,0
1050,450,853.9375,0
1150,450,853.9375,0
1250,450,853.9375,0.20605509
1350,450,853.9375,0.527460814
1450,450,853.9375,0.818134725
1550,450,853.9375,1.02866852
1650,450,853.9375,1.17059827
1750,450,853.9375,1.25922847
1850,450,853.9375,1.33682418
1950,450,853.9375,1.40995514
2050,450,853.9375,1.50738084
2150,450,853.9375,1.61469495
2250,450,853.9375,1.70142806
2350,450,853.9375,1.75972056
2450,450,853.9375,1.72461414
2550,450,853.9375,1.64263511
2650,450,853.9375,1.44250011
2750,450,853.9375,1.21118939
2850,450,853.9375,0.938879609
2950,450,853.9375,0.659503877
3050,450,853.9375,0.411750942
3150,450,853.9375,0.188882604
3250,450,853.9375,5.03E-02
3350,450,853.9375,0
3450,450,853.9375,0
3550,450,853.9375,0
3650,450,853.9375,0
3750,450,853.9375,1.91E-03
3850,450,853.9375,0.133846879
3950,450,853.9375,0.400562823
4050,450,853.9375,0.70989728
4150,450,853.9375,1.01535892
4250,450,853.9375,1.2585572
4350,450,853.9375,1.42507219
4450,450,853.9375,1.490767
4550,450,853.9375,1.47394753
4650,450,853.9375,1.37178934
4750,450,853.9375,1.21745455
4850,450,853.9375,1.02999997
4950,450,853.9375,0.82214433
5050,450,853.9375,0.610535264
5150,450,853.9375,0.41812101
5250,450,853.9375,0.264245361
5350,450,853.9375,0.14153339
5450,450,853.9375,7.84E-02
5550,450,853.9375,4.56E-02
5650,450,853.9375,3.62E-02
5750,450,853.9375,3.24E-02
5850,450,853.9375,2.93E-02
5950,450,853.9375,2.68E-02
50,50,953.8125,0
150,50,953.8125,0
250,50,953.8125,0
350,50,953.8125,0
450,50,953.8125,0
550,50,953.8125,0
650,50,953.8125,0
750,50,953.8125,0
850,50,953.8125,0
950,50,953.8125,0
1050,50,953.8125,0
1150,50,953.8125,0
1250,50,953.8125,0.103152037
1350,50,953.8125,0.390481144
1450,50,953.8125,0.669818103
1550,50,953.8125,0.905884147
1650,50,953.8125,1.08176184
1750,50,953.8125,1.22774494
1850,50,953.8125,1.33641911
1950,50,953.8125,1.42636228
2050,50,953.8125,1.51829553
2150,50,953.8125,1.57966518
2250,50,953.8125,1.63226545
2350,50,953.8125,1.63891578
2450,50,953.8125,1.60640585
2550,50,953.8125,1.49798012
2650,50,953.8125,1.35682631
2750,50,953.8125,1.15167117
2850,50,953.8125,0.930630028
2950,50,953.8125,0.699052334
3050,50,953.8125,0.477013052
3150,50,953.8125,0.278202742
3250,50,953.8125,0.119331352
3350,50,953.8125,2.68E-02
3450,50,953.8125,0
3550,50,953.8125,0
3650,50,953.8125,0
3750,50,953.8125,2.91E-02
3850,50,953.8125,0.187195852
3950,50,953.8125,0.409617156
4050,50,953.8125,0.672791719
4150,50,953.8125,0.922583818
4250,50,953.8125,1.13542163
4350,50,953.8125,1.27411091
4450,50,953.8125,1.35250902
4550,50,953.8125,1.35905445
4650,50,953.8125,1.29969728
4750,50,953.8125,1.17430711
4850,50,953.8125,1.03454149
4950,50,953.8125,0.839731693
5050,50,953.8125,0.645483851
5150,50,953.8125,0.459282368
5250,50,953.8125,0.291190594
5350,50,953.8125,0.171591282
5450,50,953.8125,8.66E-02
5550,50,953.8125,5.09E-02
5650,50,953.8125,3.75E-02
5750,50,953.8125,3.35E-02
5850,50,953.8125,3.07E-02
5950,50,953.8125,2.80E-02
50,150,953.8125,0
150,150,953.8125,0
250,150,953.8125,0
350,150,953.8125,0
450,150,953.8125,0
550,150,953.8125,0
650,150,953.8125,0
750,150,953.8125,0
850,150,953.8125,0
950,150,953.8125,0
1050,150,953.8125,0
1150,150,953.8125,0
1250,150,953.8125,0.108551614
1350,150,953.8125,0.395498812
1450,150,953.8125,0.678513348
1550,150,953.8125,0.912784457
1650,150,953.8125,1.09582782
1750,150,953.8125,1.23383951
1850,150,953.8125,1.33780527
1950,150,953.8125,1.44260705
2050,150,953.8125,1.51371467
2150,150,953.8125,1.59756052
2250,150,953.8125,1.64730084
2350,150,953.8125,1.65094137
2450,150,953.8125,1.61922872
2550,150,953.8125,1.51761127
2650,150,953.8125,1.36019194
2750,150,953.8125,1.16882563
2850,150,953.8125,0.92922008
2950,150,953.8125,0.704005301
3050,150,953.8125,0.471333414
3150,150,953.8125,0.275443077
3250,150,953.8125,0.131500468
3350,150,953.8125,1.48E-02
3450,150,953.8125,0
3550,150,953.8125,0
3650,150,953.8125,0
3750,150,953.8125,2.54E-02
3850,150,953.8125,0.178631544
3950,150,953.8125,0.416159451
4050,150,953.8125,0.677486598
4150,150,953.8125,0.928364933
4250,150,953.8125,1.13655591
4350,150,953.8125,1.29181445
4450,150,953.8125,1.36937129
4550,150,953.8125,1.35333526
4650,150,953.8125,1.30963826
4750,150,953.8125,1.18731296
4850,150,953.8125,1.02749884
4950,150,953.8125,0.847370982
5050,150,953.8125,0.651104391
5150,150,953.8125,0.46092549
5250,150,953.8125,0.289640069
5350,150,953.8125,0.172136545
5450,150,953.8125,8.95E-02
5550,150,953.8125,5.18E-02
5650,150,953.8125,3.85E-02
5750,150,953.8125,3.49E-02
5850,150,953.8125,3.19E-02
5950,150,953.8125,2.90E-02
50,250,953.8125,0
150,250,953.8125,0
250,250,953.8125,0
350,250,953.8125,0
450,250,953.8125,0
550,250,953.8125,0
650,250,953.8125,0
750,250,953.8125,0
850,250,953.8125,0
950,250,953.8125,0
1050,250,953.8125,0
1150,250,953.8125,0
1250,250,953.8125,0.108744889
1350,250,953.8125,0.394741505
1450,250,953.8125,0.684127212
1550,250,953.8125,0.921714485
1650,250,953.8125,1.09538686
1750,250,953.8125,1.23893964
1850,250,953.8125,1.3469491
1950,250,953.8125,1.43765652
2050,250,953.8125,1.53078425
2150,250,953.8125,1.59270978
2250,250,953.8125,1.65218902
2350,250,953.8125,1.6615988
2450,250,953.8125,1.62837934
2550,250,953.8125,1.51970792
2650,250,953.8125,1.37540197
2750,250,953.8125,1.16398478
2850,250,953.8125,0.944919646
2950,250,953.8125,0.697840393
3050,250,953.8125,0.478622913
3150,250,953.8125,0.275666595
3250,250,953.8125,0.110361338
3350,250,953.8125,2.29E-02
3450,250,953.8125,0
3550,250,953.8125,0
3650,250,953.8125,0
3750,250,953.8125,2.69E-02
3850,250,953.8125,0.178613082
3950,250,953.8125,0.411431193
4050,250,953.8125,0.679201305
4150,250,953.8125,0.93477881
4250,250,953.8125,1.14691567
4350,250,953.8125,1.29535234
4450,250,953.8125,1.36371124
4550,250,953.8125,1.3728354
4650,250,953.8125,1.30788958
4750,250,953.8125,1.1962285
4850,250,953.8125,1.02488601
4950,250,953.8125,0.852110803
5050,250,953.8125,0.642187119
5150,250,953.8125,0.462830931
5250,250,953.8125,0.291174352
5350,250,953.8125,0.175046429
5450,250,953.8125,8.69E-02
5550,250,953.8125,5.28E-02
5650,250,953.8125,3.93E-02
5750,250,953.8125,3.54E-02
5850,250,953.8125,3.22E-02
5950,250,953.8125,2.97E-02
50,350,953.8125,0
150,350,953.8125,0
250,350,953.8125,0
350,350,953.8125,0
450,350,953.8125,0
550,350,953.8125,0
650,350,953.8125,0
750,350,953.8125,0
850,350,953.8125,0
950,350,953.8125,0
1050,350,953.8125,0
1150,350,953.8125,0
1250,350,953.8125,0.107255965
1350,350,953.8125,0.398595124
1450,350,953.8125,0.678985655
1550,350,953.8125,0.915117443
1650,350,953.8125,1.08983386
1750,350,953.8125,1.2369349
1850,350,953.8125,1.3430059
1950,350,953.8125,1.43261111
2050,350,953.8125,1.5233947
2150,350,953.8125,1.59498048
2250,350,953.8125,1.64677656
2350,350,953.8125,1.64963603
2450,350,953.8125,1.62345505
2550,350,953.8125,1.5168488
2650,350,953.8125,1.36558223
2750,350,953.8125,1.16383553
2850,350,953.8125,0.934736311
2950,350,953.8125,0.703189135
3050,350,953.8125,0.476916224
3150,350,953.8125,0.275232077
3250,350,953.8125,0.117259473
3350,350,953.8125,2.54E-02
3450,350,953.8125,0
3550,350,953.8125,0
3650,350,953.8125,0
3750,350,953.8125,2.22E-02
3850,350,953.8125,0.181481645
3950,350,953.8125,0.414833486
4050,350,953.8125,0.671488404
4150,350,953.8125,0.92972964
4250,350,953.8125,1.14122939
4350,350,953.8125,1.28680074
4450,350,953.8125,1.36618602
4550,350,953.8125,1.37067258
4650,350,953.8125,1.29889107
4750,350,953.8125,1.18667531
4850,350,953.8125,1.03520346
4950,350,953.8125,0.846943319
5050,350,953.8125,0.649709582
5150,350,953.8125,0.462645322
5250,350,953.8125,0.29180032
5350,350,953.8125,0.174428821
5450,350,953.8125,8.67E-02
5550,350,953.8125,5.22E-02
5650,350,953.8125,3.90E-02
5750,350,953.8125,3.50E-02
5850,350,953.8125,3.16E-02
5950,350,953.8125,2.94E-02
50,450,953.8125,0
150,450,953.8125,0
250,450,953.8125,0
350,450,953.8125,0
450,450,953.8125,0
550,450,953.8125,0
650,450,953.8125,0
750,450,953.8125,0
850,450,953.8125,0
950,450,953.8125,0
1050,450,953.8125,0
1150,450,953.8125,0
1250,450,953.8125,0.103850141
1350,450,953.8125,0.391928822
1450,450,953.8125,0.670274019
1550,450,953.8125,0.907788694
1650,450,953.8125,1.08500564
1750,450,953.8125,1.2322799
1850,450,953.8125,1.32739365
1950,450,953.8125,1.43717885
2050,450,953.8125,1.50873637
2150,450,953.8125,1.58192635
2250,450,953.8125,1.63264787
2350,450,953.8125,1.63981938
2450,450,953.8125,1.60913491
2550,450,953.8125,1.49962699
2650,450,953.8125,1.35882401
2750,450,953.8125,1.15958548
2850,450,953.8125,0.927063942
2950,450,953.8125,0.704509497
3050,450,953.8125,0.468675286
3150,450,953.8125,0.280653387
3250,450,953.8125,0.12186747
3350,450,953.8125,2.06E-02
3450,450,953.8125,0
3550,450,953.8125,0
3650,450,953.8125,0
3750,450,953.8125,2.85E-02
3850,450,953.8125,0.183919385
3950,450,953.8125,0.409053683
4050,450,953.8125,0.67286694
4150,450,953.8125,0.920669317
4250,450,953.8125,1.13222051
4350,450,953.8125,1.27622545
4450,450,953.8125,1.35602379
4550,450,953.8125,1.35213053
4650,450,953.8125,1.30451107
4750,450,953.8125,1.18226683
4850,450,953.8125,1.0291996
4950,450,953.8125,0.845219612
5050,450,953.8125,0.64824295
5150,450,953.8125,0.461299151
5250,450,953.8125,0.292545021
5350,450,953.8125,0.171248093
5450,450,953.8125,8.96E-02
5550,450,953.8125,5.07E-02
5650,450,953.8125,3.77E-02
5750,450,953.8125,3.40E-02
5850,450,953.8125,3.09E-02
5950,450,953.8125,2.87E-02
50,50,1053.6875,0
150,50,1053.6875,0
250,50,1053.6875,0
350,50,1053.6875,0
450,50,1053.6875,0
550,50,1053.6875,0
650,50,1053.6875,0
750,50,1053.6875,0
850,50,1053.6875,0
950,50,1053.6875,0
1050,50,1053.6875,0
1150,50,1053.6875,0
1250,50,1053.6875,3.55E-02
1350,50,1053.6875,0.284126163
1450,50,1053.6875,0.551982045
1550,50,1053.6875,0.787056684
1650,50,1053.6875,0.997978806
1750,50,1053.6875,1.1619488
1850,50,1053.6875,1.29726779
1950,50,1053.6875,1.41340959
2050,50,1053.6875,1.48626447
2150,50,1053.6875,1.54217768
2250,50,1053.6875,1.55837369
2350,50,1053.6875,1.54139769
2450,50,1053.6875,1.48272169
2550,50,1053.6875,1.38729191
2650,50,1053.6875,1.2519654
2750,50,1053.6875,1.08504903
2850,50,1053.6875,0.90515542
2950,50,1053.6875,0.712997437
3050,50,1053.6875,0.528059602
3150,50,1053.6875,0.364789784
3250,50,1053.6875,0.224926665
3350,50,1053.6875,0.113083474
3450,50,1053.6875,5.19E-02
3550,50,1053.6875,2.71E-02
3650,50,1053.6875,4.18E-02
3750,50,1053.6875,0.112801895
3850,50,1053.6875,0.247098193
3950,50,1053.6875,0.43956548
4050,50,1053.6875,0.647309542
4150,50,1053.6875,0.851522624
4250,50,1053.6875,1.02062905
4350,50,1053.6875,1.15584886
4450,50,1053.6875,1.22416854
4550,50,1053.6875,1.24473441
4650,50,1053.6875,1.20361841
4750,50,1053.6875,1.14075291
4850,50,1053.6875,0.999322891
4950,50,1053.6875,0.850277364
5050,50,1053.6875,0.67576021
5150,50,1053.6875,0.489468485
5250,50,1053.6875,0.326437533
5350,50,1053.6875,0.194004238
5450,50,1053.6875,0.103968903
5550,50,1053.6875,5.65E-02
5650,50,1053.6875,3.94E-02
5750,50,1053.6875,3.50E-02
5850,50,1053.6875,3.20E-02
5950,50,1053.6875,2.97E-02
50,150,1053.6875,0
150,150,1053.6875,0
250,150,1053.6875,0
350,150,1053.6875,0
450,150,1053.6875,0
550,150,1053.6875,0
650,150,1053.6875,0
750,150,1053.6875,0
850,150,1053.6875,0
950,150,1053.6875,0
1050,150,1053.6875,0
1150,150,1053.6875,0
1250,150,1053.6875,3.56E-02
1350,150,1053.6875,0.286342442
1450,150,1053.6875,0.554509103
1550,150,1053.6875,0.796516001
1650,150,1053.6875,0.998924494
1750,150,1053.6875,1.16611612
1850,150,1053.6875,1.31042695
1950,150,1053.6875,1.41550684
2050,150,1053.6875,1.49358237
2150,150,1053.6875,1.54864025
2250,150,1053.6875,1.56724751
2350,150,1053.6875,1.55194676
2450,150,1053.6875,1.49250579
2550,150,1053.6875,1.39966822
2650,150,1053.6875,1.2591002
2750,150,1053.6875,1.0894084
2850,150,1053.6875,0.916467905
2950,150,1053.6875,0.709061682
3050,150,1053.6875,0.537221849
3150,150,1053.6875,0.360797882
3250,150,1053.6875,0.211886242
3350,150,1053.6875,0.119026966
3450,150,1053.6875,4.57E-02
3550,150,1053.6875,2.37E-02
3650,150,1053.6875,3.38E-02
3750,150,1053.6875,0.108898841
3850,150,1053.6875,0.249073073
3950,150,1053.6875,0.435126841
4050,150,1053.6875,0.65058136
4150,150,1053.6875,0.853089035
4250,150,1053.6875,1.04070854
4350,150,1053.6875,1.15280056
4450,150,1053.6875,1.22726119
4550,150,1053.6875,1.26302314
4650,150,1053.6875,1.20988297
4750,150,1053.6875,1.13413906
4850,150,1053.6875,1.00790799
4950,150,1053.6875,0.855393827
5050,150,1053.6875,0.668399572
5150,150,1053.6875,0.491334468
5250,150,1053.6875,0.331297189
5350,150,1053.6875,0.190389454
5450,150,1053.6875,0.10574434
5550,150,1053.6875,5.73E-02
5650,150,1053.6875,3.99E-02
5750,150,1053.6875,3.56E-02
5850,150,1053.6875,3.32E-02
5950,150,1053.6875,3.07E-02
50,250,1053.6875,0
150,250,1053.6875,0
250,250,1053.6875,0
350,250,1053.6875,0
450,250,1053.6875,0
550,250,1053.6875,0
650,250,1053.6875,0
750,250,1053.6875,0
850,250,1053.6875,0
950,250,1053.6875,0
1050,250,1053.6875,0
1150,250,1053.6875,0
1250,250,1053.6875,3.68E-02
1350,250,1053.6875,0.288677067
1450,250,1053.6875,0.557685733
1550,250,1053.6875,0.797667384
1650,250,1053.6875,1.00506115
1750,250,1053.6875,1.17103326
1850,250,1053.6875,1.30812836
1950,250,1053.6875,1.41445518
2050,250,1053.6875,1.50332689
2150,250,1053.6875,1.55871367
2250,250,1053.6875,1.56666172
2350,250,1053.6875,1.56171441
2450,250,1053.6875,1.49641955
2550,250,1053.6875,1.40521121
2650,250,1053.6875,1.26235378
2750,250,1053.6875,1.09962296
2850,250,1053.6875,0.90621686
2950,250,1053.6875,0.717834234
3050,250,1053.6875,0.527924538
3150,250,1053.6875,0.357997507
3250,250,1053.6875,0.221118331
3350,250,1053.6875,0.107541732
3450,250,1053.6875,4.10E-02
3550,250,1053.6875,2.51E-02
3650,250,1053.6875,3.47E-02
3750,250,1053.6875,0.106060408
3850,250,1053.6875,0.244709596
3950,250,1053.6875,0.438444763
4050,250,1053.6875,0.648602724
4150,250,1053.6875,0.860670388
4250,250,1053.6875,1.03102052
4350,250,1053.6875,1.16299951
4450,250,1053.6875,1.24327886
4550,250,1053.6875,1.24697614
4650,250,1053.6875,1.21989071
4750,250,1053.6875,1.13386357
4850,250,1053.6875,1.02039683
4950,250,1053.6875,0.84624213
5050,250,1053.6875,0.684009135
5150,250,1053.6875,0.490063637
5250,250,1053.6875,0.331597298
5350,250,1053.6875,0.194908366
5450,250,1053.6875,0.106373765
5550,250,1053.6875,5.75E-02
5650,250,1053.6875,4.03E-02
5750,250,1053.6875,3.59E-02
5850,250,1053.6875,3.34E-02
5950,250,1053.6875,3.09E-02
50,350,1053.6875,0
150,350,1053.6875,0
250,350,1053.6875,0
350,350,1053.6875,0
450,350,1053.6875,0
550,350,1053.6875,0
650,350,1053.6875,0
750,350,1053.6875,0
850,350,1053.6875,0
950,350,1053.6875,0
1050,350,1053.6875,0
1150,350,1053.6875,0
1250,350,1053.6875,3.33E-02
1350,350,1053.6875,0.286873877
1450,350,1053.6875,0.557550311
1550,350,1053.6875,0.793365896
1650,350,1053.6875,1.00706565
1750,350,1053.6875,1.16703081
1850,350,1053.6875,1.3012991
1950,350,1053.6875,1.42786765
2050,350,1053.6875,1.48649967
2150,350,1053.6875,1.54512346
2250,350,1053.6875,1.57031369
2350,350,1053.6875,1.55376172
2450,350,1053.6875,1.49223125
2550,350,1053.6875,1.40122151
2650,350,1053.6875,1.25980937
2750,350,1053.6875,1.09375918
2850,350,1053.6875,0.912141919
2950,350,1053.6875,0.712488472
3050,350,1053.6875,0.533234715
3150,350,1053.6875,0.355309129
3250,350,1053.6875,0.224701285
3350,350,1053.6875,0.101027101
3450,350,1053.6875,5.41E-02
3550,350,1053.6875,1.72E-02
3650,350,1053.6875,3.67E-02
3750,350,1053.6875,0.10831745
3850,350,1053.6875,0.246700585
3950,350,1053.6875,0.436191171
4050,350,1053.6875,0.650974751
4150,350,1053.6875,0.855195343
4250,350,1053.6875,1.02962375
4350,350,1053.6875,1.16270649
4450,350,1053.6875,1.22510445
4550,350,1053.6875,1.25585902
4650,350,1053.6875,1.21594489
4750,350,1053.6875,1.13772738
4850,350,1053.6875,1.00422311
4950,350,1053.6875,0.85861516
5050,350,1053.6875,0.671160102
5150,350,1053.6875,0.494410068
5250,350,1053.6875,0.330119222
5350,350,1053.6875,0.191285744
5450,350,1053.6875,0.110212296
5550,350,1053.6875,5.65E-02
5650,350,1053.6875,3.99E-02
5750,350,1053.6875,3.60E-02
5850,350,1053.6875,3.36E-02
5950,350,1053.6875,3.09E-02
50,450,1053.6875,0
150,450,1053.6875,0
250,450,1053.6875,0
350,450,1053.6875,0
450,450,1053.6875,0
550,450,1053.6875,0
650,450,1053.6875,0
750,450,1053.6875,0
850,450,1053.6875,0
950,450,1053.6875,0
1050,450,1053.6875,0
1150,450,1053.6875,0
1250,450,1053.6875,3.90E-02
1350,450,1053.6875,0.283915341
1450,450,1053.6875,0.553526044
1550,450,1053.6875,0.790680826
1650,450,1053.6875,0.996772349
1750,450,1053.6875,1.15914404
1850,450,1053.6875,1.30877686
1950,450,1053.6875,1.40084207
2050,450,1053.6875,1.49381828
2150,450,1053.6875,1.54231942
2250,450,1053.6875,1.55689967
