x,y,data
600,400,-28.1872578
700,400,-39.6680756
800,400,-57.6510925
900,400,-91.8921585
1000,400,-170.448425
1100,400,230.483444
1200,400,784.45166
1300,400,778.262756
1400,400,679.771973
1500,400,706.955017
1600,400,769.501709
1700,400,497.80835
1800,400,109.758682
1900,400,-7.50997543
2000,400,319.896973
2100,400,697.247681
2200,400,718.039124
2300,400,739.585083
2400,400,761.203369
2500,400,1189.13232
2600,400,872.192688
2700,400,145.57933
2800,400,146.696869
2900,400,134.518066
3000,400,119.042015
3100,400,103.219231
3200,400,88.2633514
3300,400,73.5074768
3400,400,57.920372
3500,400,40.3389282
3600,400,18.491169
3700,400,-13.828372
3800,400,-75.9786301
3900,400,178.1147
4000,400,521.663757
4100,400,599.179749
4200,400,671.894043
4300,400,757.022583
4400,400,855.860107
4500,400,628.1474
4600,400,314.58136
4700,400,277.401276
4800,400,243.104721
4900,400,189.908569
5000,400,144.261124
5100,400,109.864441
5200,400,82.1994553
5300,400,59.5838814
5400,400,41.8349648
5500,400,28.5268631
5600,400,18.8676224
5700,400,12.0207958
5800,400,7.24619579
5900,400,3.95904875
6000,400,1.72811866
0,500,77.6892929
100,500,95.6212387
200,500,36.2139511
300,500,5.66505718
400,500,-9.86159039
500,500,-19.0439816
600,500,-26.9657154
700,500,-36.6030312
800,500,-51.2039604
900,500,-77.0679245
1000,500,-130.403503
1100,500,51.5658531
1200,500,320.860168
1300,500,327.063416
1400,500,290.409302
1500,500,315.391785
1600,500,359.476044
1700,500,236.125107
1800,500,44.5609741
1900,500,-22.2039318
2000,500,133.379898
2100,500,319.162964
2200,500,331.90683
2300,500,347.449005
2400,500,364.947632
2500,500,589.963562
2600,500,447.272949
2700,500,97.82827
2800,500,105.582054
2900,500,101.84549
3000,500,93.6274338
3100,500,83.60495
3200,500,73.0341873
3300,500,61.7584152
3400,500,49.2414589
3500,500,34.7646713
3600,500,16.8911858
3700,500,-8.23929977
3800,500,-51.7652855
3900,500,59.6257858
4000,500,222.223602
4100,500,263.309509
4200,500,309.842041
4300,500,367.861206
4400,500,435.956543
4500,500,343.546783
4600,500,203.017792
4700,500,191.250793
4800,500,173.858215
4900,500,141.501892
5000,500,111.350449
5100,500,87.010582
5200,500,66.3462067
5300,500,48.9245186
5400,500,34.8645325
5500,500,24.0508327
5600,500,15.9998322
5700,500,10.1916351
5800,500,6.11471415
5900,500,3.23570156
6000,500,1.28559124
