x,y,data
5950,154.924988,2.50E-02
6050,154.924988,2.14E-02
6150,154.924988,1.98E-02
6250,154.924988,2.00E-02
6350,154.924988,2.89E-02
6450,154.924988,2.71E-02
6550,154.924988,2.95E-02
6650,154.924988,4.03E-02
6750,154.924988,4.16E-02
6850,154.924988,4.78E-02
6950,154.924988,4.16E-02
7050,154.924988,2.83E-02
7150,154.924988,2.75E-02
7250,154.924988,2.43E-02
7350,154.924988,3.27E-02
7450,154.924988,4.66E-02
7550,154.924988,5.66E-02
7650,154.924988,6.55E-02
7750,154.924988,5.56E-02
7850,154.924988,5.08E-02
7950,154.924988,3.71E-02
8050,154.924988,3.81E-02
8150,154.924988,3.29E-02
8250,154.924988,3.24E-02
8350,154.924988,5.29E-02
8450,154.924988,5.98E-02
8550,154.924988,5.49E-02
8650,154.924988,3.96E-02
8750,154.924988,2.83E-02
8850,154.924988,2.48E-02
8950,154.924988,4.22E-02
9050,154.924988,3.90E-02
9150,154.924988,3.67E-02
9250,154.924988,2.00E-02
9350,154.924988,1.63E-02
9450,154.924988,1.68E-02
9550,154.924988,2.41E-02
9650,154.924988,2.90E-02
9750,154.924988,3.94E-02
9850,154.924988,3.61E-02
9950,154.924988,3.96E-02
10050,154.924988,3.12E-02
10150,154.924988,2.62E-02
10250,154.924988,3.40E-02
10350,154.924988,2.97E-02
10450,154.924988,2.74E-02
10550,154.924988,3.81E-02
10650,154.924988,3.69E-02
10750,154.924988,3.59E-02
10850,154.924988,2.63E-02
10950,154.924988,2.89E-02
11050,154.924988,2.73E-02
11150,154.924988,3.16E-02
11250,154.924988,1.60E-02
11350,154.924988,2.67E-02
11450,154.924988,3.47E-02
11550,154.924988,3.90E-02
11650,154.924988,3.90E-02
11750,154.924988,3.14E-02
11850,154.924988,1.82E-02
11950,154.924988,1.42E-02
50,254.874985,2.13E-02
150,254.874985,2.48E-02
250,254.874985,3.18E-02
350,254.874985,3.00E-02
450,254.874985,1.95E-02
550,254.874985,1.75E-02
650,254.874985,3.24E-02
750,254.874985,3.72E-02
850,254.874985,4.28E-02
950,254.874985,2.48E-02
1050,254.874985,1.36E-02
1150,254.874985,1.76E-02
1250,254.874985,1.80E-02
1350,254.874985,2.17E-02
1450,254.874985,2.48E-02
1550,254.874985,2.53E-02
1650,254.874985,2.06E-02
1750,254.874985,2.72E-02
1850,254.874985,2.34E-02
1950,254.874985,1.58E-02
2050,254.874985,2.09E-02
2150,254.874985,2.65E-02
2250,254.874985,3.77E-02
2350,254.874985,3.73E-02
2450,254.874985,2.51E-02
2550,254.874985,1.90E-02
2650,254.874985,1.56E-02
2750,254.874985,2.35E-02
2850,254.874985,2.74E-02
2950,254.874985,2.29E-02
3050,254.874985,1.27E-02
3150,254.874985,1.90E-02
3250,254.874985,2.67E-02
3350,254.874985,3.06E-02
3450,254.874985,3.00E-02
3550,254.874985,2.37E-02
3650,254.874985,2.31E-02
3750,254.874985,1.74E-02
3850,254.874985,1.93E-02
3950,254.874985,2.49E-02
4050,254.874985,2.94E-02
4150,254.874985,3.80E-02
4250,254.874985,4.80E-02
4350,254.874985,4.50E-02
4450,254.874985,3.78E-02
4550,254.874985,2.63E-02
4650,254.874985,2.49E-02
4750,254.874985,3.62E-02
4850,254.874985,3.79E-02
4950,254.874985,4.43E-02
5050,254.874985,4.64E-02
5150,254.874985,4.38E-02
5250,254.874985,3.19E-02
5350,254.874985,2.40E-02
5450,254.874985,2.98E-02
5550,254.874985,5.03E-02
5650,254.874985,6.63E-02
5750,254.874985,5.37E-02
5850,254.874985,5.16E-02
5950,254.874985,4.02E-02
6050,254.874985,3.43E-02
6150,254.874985,3.29E-02
6250,254.874985,3.37E-02
6350,254.874985,4.95E-02
6450,254.874985,5.23E-02
6550,254.874985,5.85E-02
6650,254.874985,6.04E-02
6750,254.874985,4.56E-02
6850,254.874985,5.41E-02
6950,254.874985,5.03E-02
7050,254.874985,3.56E-02
7150,254.874985,3.31E-02
