x,y,data
   4600.00000     ,   400.000000     ,   31.5082645    
   4700.00000     ,   400.000000     ,   30.2951813    
   4800.00000     ,   400.000000     ,   29.1268196    
   4900.00000     ,   400.000000     ,   28.0136967    
   5000.00000     ,   400.000000     ,   26.9257832    
   5100.00000     ,   400.000000     ,   25.9182129    
   5200.00000     ,   400.000000     ,   24.8934669    
   5300.00000     ,   400.000000     ,   23.9356136    
   5400.00000     ,   400.000000     ,   23.0108261    
   5500.00000     ,   400.000000     ,   22.0822182    
   5600.00000     ,   400.000000     ,   21.1993256    
   5700.00000     ,   400.000000     ,   20.3330994    
   5800.00000     ,   400.000000     ,   19.4428101    
   5900.00000     ,   400.000000     ,   18.5562572    
   6000.00000     ,   400.000000     ,   17.5303688    
   0.00000000     ,   500.000000     ,   24.5166893    
   100.000000     ,   500.000000     ,   27.8475723    
   200.000000     ,   500.000000     ,   31.8431778    
   300.000000     ,   500.000000     ,   36.9415970    
   400.000000     ,   500.000000     ,   43.8784294    
   500.000000     ,   500.000000     ,   54.7592888    
   600.000000     ,   500.000000     ,   84.0738678    
   700.000000     ,   500.000000     ,   99.7672882    
   800.000000     ,   500.000000     ,   93.7429581    
   900.000000     ,   500.000000     ,   95.6649017    
   1000.00000     ,   500.000000     ,   98.2475281    
   1100.00000     ,   500.000000     ,   101.244423    
   1200.00000     ,   500.000000     ,   104.525299    
   1300.00000     ,   500.000000     ,   107.746277    
   1400.00000     ,   500.000000     ,   110.432457    
   1500.00000     ,   500.000000     ,   112.109612    
   1600.00000     ,   500.000000     ,   112.498436    
   1700.00000     ,   500.000000     ,   111.548073    
   1800.00000     ,   500.000000     ,   109.426521    
   1900.00000     ,   500.000000     ,   106.441330    
   2000.00000     ,   500.000000     ,   102.899185    
   2100.00000     ,   500.000000     ,   99.0355835    
   2200.00000     ,   500.000000     ,   95.0147095    
   2300.00000     ,   500.000000     ,   90.9213104    
   2400.00000     ,   500.000000     ,   86.8221359    
   2500.00000     ,   500.000000     ,   82.7461395    
   2600.00000     ,   500.000000     ,   78.7437134    
   2700.00000     ,   500.000000     ,   74.8397064    
   2800.00000     ,   500.000000     ,   71.0737686    
   2900.00000     ,   500.000000     ,   67.4675140    
   3000.00000     ,   500.000000     ,   64.0464630    
   3100.00000     ,   500.000000     ,   60.8163567    
   3200.00000     ,   500.000000     ,   57.7775879    
   3300.00000     ,   500.000000     ,   54.9401131    
   3400.00000     ,   500.000000     ,   52.2772865    
   3500.00000     ,   500.000000     ,   49.8035927    
   3600.00000     ,   500.000000     ,   47.4880333    
   3700.00000     ,   500.000000     ,   45.3344154    
   3800.00000     ,   500.000000     ,   43.3160286    
   3900.00000     ,   500.000000     ,   41.4359207    
   4000.00000     ,   500.000000     ,   39.6648064    
   4100.00000     ,   500.000000     ,   38.0110435    
   4200.00000     ,   500.000000     ,   36.4457283    
   4300.00000     ,   500.000000     ,   34.9788589    
   4400.00000     ,   500.000000     ,   33.5736465    
   4500.00000     ,   500.000000     ,   32.2618217    
   4600.00000     ,   500.000000     ,   30.9899406    
   4700.00000     ,   500.000000     ,   29.7944355    
   4800.00000     ,   500.000000     ,   28.6356106    
   4900.00000     ,   500.000000     ,   27.5385113    
   5000.00000     ,   500.000000     ,   26.4775887    
   5100.00000     ,   500.000000     ,   25.4480782    
   5200.00000     ,   500.000000     ,   24.4670219    
   5300.00000     ,   500.000000     ,   23.5028038    
   5400.00000     ,   500.000000     ,   22.5781555    
   5500.00000     ,   500.000000     ,   21.6742840    
   5600.00000     ,   500.000000     ,   20.7933788    
   5700.00000     ,   500.000000     ,   19.9339581    
   5800.00000     ,   500.000000     ,   19.0830975    
   5900.00000     ,   500.000000     ,   18.2186298    
   6000.00000     ,   500.000000     ,   17.3009109    
