%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
-7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -1.489075e-09 , 1.535390e-10 , -1.596043e-09 , 5.630725e-10 , -9.197870e-10 , 3.000012e-10 , -2.473411e-09 , -2.584619e-10 , 3.712150e-10 , 2.947553e-09 , 5.384512e-09 , -1.104545e-08
-2.500000e+02 , 1.400000e+03 , 5.000000e+01 , -3.758917e-07 , -3.958654e-09 , 5.782926e-08 , -3.319324e-08 , 8.950966e-07 , -3.539496e-09 , 4.915353e-07 , 6.086783e-09 , -9.013784e-08 , -3.489321e-09 , 2.719638e-07 , -2.381561e-08
-2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -1.545581e-07 , -1.208618e-09 , -2.462017e-07 , -1.277184e-08 , 9.712336e-08 , -1.759110e-09 , 4.159216e-07 , -4.277662e-09 , -8.555968e-08 , 2.123879e-10 , 2.359486e-07 , -2.898347e-08
-2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -1.219693e-07 , -3.040673e-12 , -2.819224e-07 , -2.537971e-10 , 3.773719e-08 , -1.099189e-09 , 1.782401e-07 , -1.003016e-08 , -1.612627e-08 , 3.381799e-09 , 1.851554e-07 , -2.799803e-08
-2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -9.553804e-08 , -1.103459e-09 , -2.821025e-07 , 2.508830e-09 , 4.556625e-08 , 4.870172e-10 , 4.664625e-08 , -8.958381e-09 , 5.620548e-09 , 5.014238e-09 , 1.366661e-07 , -2.257744e-08
-2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -7.205308e-08 , -1.663141e-09 , -2.649437e-07 , 3.370547e-09 , -5.206700e-09 , 1.962731e-09 , 4.410103e-08 , -7.937669e-09 , -1.243015e-08 , 5.446191e-09 , 9.747241e-08 , -1.815064e-08
-2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -4.859301e-08 , -1.966307e-09 , -1.912917e-07 , 1.861180e-09 , -2.694929e-07 , 2.557402e-08 , 4.107312e-08 , -6.755133e-09 , -2.120963e-08 , 5.211591e-09 , 6.820823e-08 , -1.520835e-08
-2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.738334e-08 , -2.487226e-09 , -6.604774e-08 , -1.855088e-09 , -2.845855e-07 , 2.599029e-08 , 4.016618e-08 , -5.572858e-09 , -2.557116e-08 , 4.643971e-09 , 4.690495e-08 , -1.351506e-08
-2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.155971e-09 , -2.132194e-09 , -4.862663e-09 , -2.905005e-09 , -2.497318e-09 , 2.592985e-10 , 3.807629e-08 , -4.976598e-09 , -2.678729e-08 , 4.377509e-09 , 3.127533e-08 , -1.281361e-08
-2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -2.788440e-09 , -1.095207e-09 , -3.772168e-09 , -1.512421e-09 , -2.430656e-09 , 2.941808e-10 , 3.547872e-08 , -4.578002e-09 , -2.638409e-08 , 4.216838e-09 , 1.955388e-08 , -1.270352e-08
-2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -2.517952e-09 , -1.977883e-10 , -3.148305e-09 , -3.371777e-10 , -4.345271e-11 , 7.659292e-12 , 1.808946e-08 , -6.436732e-09 , -1.331273e-08 , 5.488036e-09 , 1.096388e-08 , -1.264673e-08
-2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.278887e-09 , -3.926410e-11 , -2.822325e-09 , -1.000285e-10 , -8.950691e-10 , 2.867077e-10 , 2.223318e-09 , -6.390959e-09 , -1.085577e-09 , 5.324674e-09 , 7.478428e-09 , -1.020476e-08
2.500000e+02 , 1.400000e+03 , 5.000000e+01 , 2.559838e-07 , -2.644550e-08 , 5.350132e-07 , -3.319151e-08 , 1.027160e-06 , -5.580827e-09 , 9.991613e-08 , 1.591735e-08 , -1.541011e-07 , -1.165191e-08 , 6.276091e-08 , -5.495985e-09
2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -8.588432e-09 , -1.825228e-08 , 1.001350e-07 , -2.580779e-08 , 1.302990e-07 , -2.919517e-09 , 1.243823e-07 , 5.438492e-09 , -1.574327e-07 , -2.753227e-09 , 5.444969e-08 , -6.688561e-09
2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -5.232702e-08 , -1.161604e-08 , 2.636468e-08 , -1.852135e-08 , 5.933467e-08 , -2.059224e-09 , 1.362525e-07 , -1.119917e-08 , -1.145514e-07 , 9.208451e-09 , 4.272819e-08 , -6.461142e-09
2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -8.298386e-08 , -7.320656e-09 , -3.240298e-08 , -1.187817e-08 , 1.794150e-07 , -4.769780e-09 , 1.117102e-07 , -1.520088e-08 , -7.521590e-08 , 1.193328e-08 , 3.153835e-08 , -5.210226e-09
2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -1.040065e-07 , -4.168654e-09 , -7.866931e-08 , -6.825767e-09 , 6.674942e-08 , -9.233572e-10 , 8.634496e-08 , -1.187706e-08 , -6.316112e-08 , 9.808479e-09 , 2.249368e-08 , -4.188646e-09
2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -8.304422e-08 , -3.170952e-09 , -7.078862e-08 , -4.771066e-09 , 8.637624e-08 , 1.015912e-08 , 6.902376e-08 , -9.101926e-09 , -5.392470e-08 , 7.849408e-09 , 1.574042e-08 , -3.509647e-09
2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -3.182089e-08 , -3.839582e-09 , -2.925850e-08 , -4.796089e-09 , 3.678735e-08 , 1.178500e-08 , 5.818280e-08 , -6.688422e-09 , -4.802477e-08 , 6.039460e-09 , 1.082428e-08 , -3.118881e-09
2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -4.278698e-09 , -3.428394e-09 , -4.563895e-09 , -4.028544e-09 , 2.007935e-11 , 1.173435e-10 , 5.021644e-08 , -5.318426e-09 , -4.302565e-08 , 5.035576e-09 , 7.217442e-09 , -2.957003e-09
2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.628028e-09 , -1.852120e-09 , -3.909165e-09 , -2.208766e-09 , -2.336676e-10 , 1.311374e-10 , 4.414517e-08 , -4.320057e-09 , -3.876452e-08 , 4.317084e-09 , 4.512481e-09 , -2.931593e-09
2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.207130e-09 , -5.587495e-10 , -3.478679e-09 , -7.401573e-10 , -5.281449e-12 , 2.764324e-12 , 2.306931e-08 , -7.640182e-09 , -2.007955e-08 , 6.962016e-09 , 2.530161e-09 , -2.918486e-09
2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.857969e-09 , -2.601654e-10 , -3.083414e-09 , -3.752803e-10 , -5.770777e-10 , 2.283723e-10 , 4.503226e-09 , -8.577148e-09 , -3.376457e-09 , 7.513523e-09 , 1.725812e-09 , -2.354946e-09
7.500000e+02 , 1.400000e+03 , 5.000000e+01 , 5.358807e-08 , -1.605865e-08 , 1.830050e-09 , -9.462244e-09 , 1.325933e-07 , -5.133773e-10 , 5.107653e-08 , 5.613663e-09 , -3.178507e-08 , -1.094242e-08 , -2.323671e-08 , 5.270125e-09
7.500000e+02 , 1.400000e+03 , 1.500000e+02 , 2.818237e-08 , -1.460682e-08 , -1.159240e-08 , -7.386743e-09 , 1.299435e-08 , -2.595461e-10 , 4.654063e-08 , 1.687683e-09 , -3.855046e-08 , -4.695043e-09 , -2.178446e-08 , 5.961699e-09
7.500000e+02 , 1.400000e+03 , 2.500000e+02 , 2.473236e-08 , -1.264053e-08 , -1.335814e-08 , -5.718645e-09 , 5.480527e-09 , -1.793628e-10 , 3.482391e-08 , -4.263997e-09 , -5.518004e-08 , 6.635119e-09 , -1.963963e-08 , 5.991097e-09
7.500000e+02 , 1.400000e+03 , 3.500000e+02 , 1.882744e-08 , -1.005569e-08 , -1.577161e-08 , -4.463951e-09 , 3.259870e-08 , -4.003684e-10 , 2.835895e-08 , -6.443342e-09 , -5.940134e-08 , 1.063628e-08 , -1.711019e-08 , 5.440648e-09
7.500000e+02 , 1.400000e+03 , 4.500000e+02 , 1.173245e-08 , -7.626024e-09 , -1.821093e-08 , -3.310879e-09 , 1.972865e-08 , 1.338206e-10 , 2.796673e-08 , -5.950036e-09 , -5.289603e-08 , 8.984706e-09 , -1.433957e-08 , 4.906959e-09
7.500000e+02 , 1.400000e+03 , 5.500000e+02 , 5.454256e-09 , -5.803742e-09 , -1.521852e-08 , -2.663986e-09 , 1.198677e-07 , 4.571993e-09 , 2.754270e-08 , -5.374976e-09 , -4.747247e-08 , 7.387898e-09 , -1.154362e-08 , 4.498463e-09
7.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.135313e-09 , -4.500212e-09 , -7.394259e-09 , -2.491442e-09 , 1.118726e-07 , 4.889286e-09 , 2.726159e-08 , -4.755874e-09 , -4.314403e-08 , 5.831349e-09 , -8.865899e-09 , 4.234416e-09
7.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.433788e-09 , -3.148476e-09 , -2.896623e-09 , -1.903284e-09 , 8.863392e-10 , 3.560351e-11 , 2.644414e-08 , -4.536079e-09 , -3.931844e-08 , 4.990780e-09 , -6.374126e-09 , 4.107650e-09
7.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.243407e-09 , -1.674170e-09 , -2.624319e-09 , -8.953843e-10 , 7.758373e-10 , 2.605520e-11 , 2.523236e-08 , -4.442662e-09 , -3.591974e-08 , 4.402582e-09 , -4.111291e-09 , 4.057560e-09
7.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.043105e-09 , -4.601848e-10 , -2.392980e-09 , -4.304022e-11 , 1.346443e-11 , -1.815123e-13 , 1.247006e-08 , -5.012876e-09 , -1.851530e-08 , 6.654367e-09 , -2.239311e-09 , 3.975235e-09
7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.734379e-09 , -1.924542e-10 , -2.187719e-09 , 9.556018e-11 , -2.660879e-10 , 1.669530e-10 , 7.107875e-10 , -4.271136e-09 , -2.841176e-09 , 6.967558e-09 , -1.638800e-09 , 3.361746e-09
