%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
-2.500000e+02 , 6.000000e+02 , 5.500000e+02 , 7.251483e-08 , -8.602823e-09 , 1.783812e-07 , -1.347913e-08 , -8.395866e-07 , 4.919589e-08 , 6.130485e-08 , -8.638915e-09 , -4.915867e-08 , 7.583854e-09 , -1.577946e-08 , 3.497775e-09
-2.500000e+02 , 6.000000e+02 , 6.500000e+02 , 1.959867e-08 , -5.420890e-09 , 5.305671e-08 , -7.335299e-09 , -7.994102e-07 , 4.767287e-08 , 5.098060e-08 , -6.247887e-09 , -4.354755e-08 , 5.788865e-09 , -1.083562e-08 , 3.105297e-09
-2.500000e+02 , 6.000000e+02 , 7.500000e+02 , -2.846262e-09 , -3.245335e-09 , -2.272059e-09 , -3.742385e-09 , -6.529488e-09 , 4.772403e-10 , 4.355006e-08 , -4.821680e-09 , -3.886489e-08 , 4.751001e-09 , -7.220560e-09 , 2.942463e-09
-2.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.915784e-09 , -1.783780e-09 , -2.770962e-09 , -2.106169e-09 , -5.948864e-09 , 5.461506e-10 , 3.809175e-08 , -3.758832e-09 , -3.497724e-08 , 3.993431e-09 , -4.513314e-09 , 2.916359e-09
-2.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.838536e-09 , -5.955831e-10 , -2.891447e-09 , -8.055308e-10 , -1.046287e-10 , 1.514576e-11 , 2.017614e-08 , -7.176575e-09 , -1.827384e-08 , 6.671222e-09 , -2.530833e-09 , 2.902496e-09
-2.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.530468e-09 , -3.093506e-10 , -2.561674e-09 , -4.603011e-10 , -1.400470e-09 , 3.703372e-10 , 4.497712e-09 , -8.577660e-09 , -3.377275e-09 , 7.505966e-09 , -1.722484e-09 , 2.338083e-09
2.500000e+02 , 6.000000e+02 , 5.000000e+01 , -2.114078e-07 , -2.644143e-08 , -1.909201e-07 , 3.037060e-09 , 8.229551e-07 , -2.392728e-09 , -2.422730e-07 , 8.752820e-09 , -5.446305e-07 , -1.762194e-09 , -2.699101e-07 , 2.377710e-08
2.500000e+02 , 6.000000e+02 , 1.500000e+02 , -3.531883e-07 , -5.192625e-09 , 7.751183e-08 , -6.325723e-09 , 7.866330e-08 , -1.087612e-09 , -1.701080e-07 , 6.582713e-09 , -4.483800e-07 , 6.985192e-09 , -2.346203e-07 , 2.893439e-08
2.500000e+02 , 6.000000e+02 , 2.500000e+02 , -3.603525e-07 , 6.694324e-09 , 1.035702e-07 , -1.099322e-08 , 2.540399e-08 , -5.397802e-10 , -4.814742e-08 , -2.535826e-09 , -1.564147e-07 , 8.040757e-09 , -1.845741e-07 , 2.796259e-08
2.500000e+02 , 6.000000e+02 , 3.500000e+02 , -3.329924e-07 , 7.117200e-09 , 1.004317e-07 , -1.064779e-08 , -3.460951e-08 , 3.540932e-09 , 2.133074e-08 , -7.874798e-09 , -1.000881e-08 , 5.690323e-09 , -1.365011e-07 , 2.255346e-08
2.500000e+02 , 6.000000e+02 , 4.500000e+02 , -2.908155e-07 , 6.074849e-09 , 8.645841e-08 , -8.991557e-09 , -4.854463e-08 , 3.595894e-09 , 3.044387e-08 , -7.261483e-09 , -2.077033e-08 , 5.877205e-09 , -9.748761e-08 , 1.812859e-08
