%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
2.500000e+02 , 1.600000e+03 , 5.500000e+02 , -4.308410e-08 , -2.373368e-09 , -1.444520e-08 , -6.019544e-09 , 1.094829e-07 , 6.112338e-09 , 5.904609e-08 , -8.398336e-09 , -3.238417e-08 , 5.927343e-09 , 2.135200e-08 , -6.228403e-09
2.500000e+02 , 1.600000e+03 , 6.500000e+02 , -1.734382e-08 , -2.734501e-09 , -9.281355e-09 , -4.958767e-09 , 8.754932e-08 , 6.916601e-09 , 5.165665e-08 , -6.370523e-09 , -3.201997e-08 , 5.063550e-09 , 1.567591e-08 , -5.725243e-09
2.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.432456e-09 , -2.339189e-09 , -3.980479e-09 , -3.685568e-09 , 5.812126e-10 , 6.255548e-11 , 4.575722e-08 , -5.233296e-09 , -3.085353e-08 , 4.673431e-09 , 1.093973e-08 , -5.509554e-09
2.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.999938e-09 , -1.175501e-09 , -3.620030e-09 , -1.998293e-09 , 3.960460e-10 , 6.347345e-11 , 4.095643e-08 , -4.412150e-09 , -2.921171e-08 , 4.442014e-09 , 7.006927e-09 , -5.466721e-09
2.500000e+02 , 1.600000e+03 , 9.500000e+02 , -2.685668e-09 , -1.924413e-10 , -3.327946e-09 , -6.242371e-10 , 6.295464e-12 , 9.051846e-13 , 2.131131e-08 , -7.299861e-09 , -1.469515e-08 , 5.662850e-09 , 3.928305e-09 , -5.408218e-09
2.500000e+02 , 1.600000e+03 , 1.050000e+03 , -2.431550e-09 , -1.217105e-11 , -2.967430e-09 , -2.981633e-10 , -4.211679e-10 , 1.911521e-10 , 3.821500e-09 , -7.971808e-09 , -1.363430e-09 , 5.330567e-09 , 2.774135e-09 , -4.459854e-09
7.500000e+02 , 1.600000e+03 , 5.000000e+01 , 3.100245e-08 , -1.273573e-08 , 1.590007e-08 , -1.033398e-08 , 9.010884e-08 , -3.500824e-10 , 3.217810e-08 , 6.847378e-09 , -2.591729e-08 , -8.890367e-09 , -6.643918e-09 , 1.809016e-09
7.500000e+02 , 1.600000e+03 , 1.500000e+02 , 1.780323e-08 , -1.160388e-08 , 5.377738e-09 , -8.996321e-09 , 8.615587e-09 , -1.672386e-10 , 3.325961e-08 , 2.563792e-09 , -3.094087e-08 , -3.719389e-09 , -6.253572e-09 , 2.020695e-09
7.500000e+02 , 1.600000e+03 , 2.500000e+02 , 1.615449e-08 , -1.010113e-08 , 4.082830e-09 , -7.596684e-09 , 3.615057e-09 , -1.150091e-10 , 3.549391e-08 , -4.703371e-09 , -4.249586e-08 , 5.541777e-09 , -5.705336e-09 , 2.038056e-09
7.500000e+02 , 1.600000e+03 , 3.500000e+02 , 1.338557e-08 , -8.186653e-09 , 2.087808e-09 , -6.119440e-09 , 2.451344e-08 , -3.142960e-10 , 3.535218e-08 , -7.418564e-09 , -4.603361e-08 , 8.954972e-09 , -5.058884e-09 , 1.882472e-09
7.500000e+02 , 1.600000e+03 , 4.500000e+02 , 9.907117e-09 , -6.354965e-09 , -2.790300e-10 , -4.716330e-09 , 1.687350e-08 , 1.348962e-11 , 3.341868e-08 , -6.648438e-09 , -4.232884e-08 , 7.778654e-09 , -4.322089e-09 , 1.727116e-09
7.500000e+02 , 1.600000e+03 , 5.500000e+02 , 5.406589e-09 , -4.911317e-09 , -1.774849e-09 , -3.690956e-09 , 1.233719e-07 , 2.120525e-09 , 3.172745e-08 , -5.839452e-09 , -3.911668e-08 , 6.595095e-09 , -3.542532e-09 , 1.604651e-09
7.500000e+02 , 1.600000e+03 , 6.500000e+02 , -6.060894e-10 , -3.816692e-09 , -2.793105e-09 , -3.015608e-09 , 1.186861e-07 , 2.310567e-09 , 3.034491e-08 , -5.009798e-09 , -3.644361e-08 , 5.409513e-09 , -2.759254e-09 , 1.522028e-09
7.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.100647e-09 , -2.642790e-09 , -2.864924e-09 , -2.136214e-09 , 9.742004e-10 , 1.026020e-11 , 2.875953e-08 , -4.646497e-09 , -3.385673e-08 , 4.810017e-09 , -1.997059e-09 , 1.477773e-09
7.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.936811e-09 , -1.362334e-09 , -2.668877e-09 , -1.042860e-09 , 8.894270e-10 , -2.290044e-12 , 2.703034e-08 , -4.435874e-09 , -3.136911e-08 , 4.412574e-09 , -1.278907e-09 , 1.453051e-09
7.500000e+02 , 1.600000e+03 , 9.500000e+02 , -2.755457e-09 , -2.996875e-10 , -2.475192e-09 , -1.279069e-10 , 1.562318e-11 , -8.224060e-13 , 1.352312e-08 , -5.322311e-09 , -1.597091e-08 , 6.009710e-09 , -6.723122e-10 , 1.414538e-09
7.500000e+02 , 1.600000e+03 , 1.050000e+03 , -2.491994e-09 , -8.371697e-11 , -2.254774e-09 , 3.730079e-11 , -1.816037e-10 , 1.395694e-10 , 1.178224e-09 , -4.791061e-09 , -2.001422e-09 , 5.931102e-09 , -4.999689e-10 , 1.212469e-09
