x,y,data
369780,2839920,-0.901581
365000,2848600,-5.013449
368580,2847120,-13.149077
372160,2845640,-13.823648
367980,2850720,-19.784715
367380,2854320,-47.475212
373940,2854960,-50
370960,2852840,-68.963334
366800,2837820,70.420545
370380,2836340,69.534663
373360,2838460,68.838783
371560,2849260,17.807195
366200,2841420,13.267911
372760,2842060,8.408913
369180,2843540,2.547066
365600,2845020,0
369780,2839940,-0.437855
365000,2848620,-5.028433
368580,2847140,-13.048335
372160,2845660,-16.224306
367980,2850740,-19.880609
367380,2854340,-47.316896
373940,2854980,-50
370960,2852860,-68.910241
366800,2837840,70.405695
370380,2836360,68.777502
373360,2838480,63.114211
366200,2841440,15.176458
371560,2849280,12.282735
372760,2842080,8.971899
369180,2843560,2.060941
365600,2845040,0
369780,2839960,-0.123513
365000,2848640,-5.043698
368580,2847160,-13.01493
372160,2845680,-19.30093
367980,2850760,-20.013986
367380,2854360,-47.139169
373940,2855000,-50
370960,2852880,-67.043016
366800,2837860,70.680517
370380,2836380,68.400947
373360,2838500,58.153117
366200,2841460,16.737619
372760,2842100,9.585867
371560,2849300,6.059256
369180,2843580,1.097221
365600,2845060,0
369780,2839980,-0.060467
365000,2848660,-5.059295
368580,2847180,-11.128606
367980,2850780,-20.224164
372160,2845700,-23.155398
367380,2854380,-48.920058
373940,2855020,-50
370960,2852900,-65.211655
366800,2837880,71.124667
370380,2836400,68.025257
373360,2838520,59.603534
366200,2841480,18.172067
372760,2842120,7.429903
371560,2849320,6.955447
369180,2843600,0.581039
365600,2845080,0
369780,2840000,-0.053167
365000,2848680,-5.075239
368580,2847200,-10.996432
367980,2850800,-20.249478
372160,2845720,-27.068584
367380,2854400,-48.796237
373940,2855040,-50
370960,2852920,-62.191727
366800,2837900,71.787312
370380,2836420,67.728018
373360,2838540,59.711648
366200,2841500,19.395837
371560,2849340,4.416926
372760,2842140,0.830939
365600,2845100,0
369780,2840020,-0.004584
369180,2843620,-0.599691
365000,2848700,-5.093986
368580,2847220,-9.737984
367980,2850820,-20.157521
372160,2845740,-24.674089
367380,2854420,-48.468071
373940,2855060,-50
370960,2852940,-61.213941
366800,2837920,72.520383
370380,2836440,66.804304
373360,2838560,57.904219
366200,2841520,19.858526
372760,2842160,4.559042
371560,2849360,3.768204
369780,2840040,0.129607
365600,2845120,0
369180,2843640,-1.068786
365000,2848720,-5.051083
368580,2847240,-9.79332
367980,2850840,-20.141009
372160,2845760,-24.548139
367380,2854440,-48.094641
373940,2855080,-50
370960,2852960,-58.489426
366800,2837940,72.738861
370380,2836460,65.790677
373360,2838580,53.864254
366200,2841540,19.588797
372760,2842180,7.492592
371560,2849380,5.384865
369780,2840060,0.278705
365600,2845140,0
369180,2843660,-2.523691
365000,2848740,-5.052949
368580,2847260,-9.462553
367980,2850860,-20.083798
372160,2845780,-24.230404
367380,2854460,-47.665534
373940,2855100,-50
370960,2852980,-56.822807
366800,2837960,73.440165
370380,2836480,64.859802
373360,2838600,47.793015
366200,2841560,19.765475
371560,2849400,7.150864
372760,2842200,5.063611
369780,2840080,0.317994
365600,2845160,0
369180,2843680,-2.984152
365000,2848760,-5.070815
368580,2847280,-9.679761
367980,2850880,-20.10491
372160,2845800,-23.538242
367380,2854480,-48.795557
373940,2855120,-50
370960,2853000,-55.66559
366800,2837980,73.655619
370380,2836500,63.665847
373360,2838620,44.159011
366200,2841580,19.954816
371560,2849420,7.570744
369780,2840100,0.736723
372760,2842220,0.531394
365600,2845180,0
369180,2843700,-4.020659
365000,2848780,-5.141835
368580,2847300,-9.922078
367980,2850900,-20.19042
372160,2845820,-23.273203
367380,2854500,-48.237519
373940,2855140,-50
370960,2853020,-52.618081
366800,2838000,74.305976
370380,2836520,62.437161
373360,2838640,41.741073
366200,2841600,19.94818
371560,2849440,8.334498
372760,2842240,4.924188
369780,2840120,0.349536
365600,2845200,0
369180,2843720,-4.850265
365000,2848800,-5.332146
368580,2847320,-9.998705
367980,2850920,-20.303612
372160,2845840,-23.323417
367380,2854520,-47.421917
373940,2855160,-50
370960,2853040,-52.083537
366800,2838020,74.085595
370380,2836540,62.068
373360,2838660,40.340214
366200,2841620,20
372760,2842260,8.288029
371560,2849460,7.567934
369780,2840140,0.458852
365600,2845220,0
365000,2848820,-5.34345
369180,2843740,-5.519254
368580,2847340,-10.295918
367980,2850940,-20.347911
372160,2845860,-24.638122
367380,2854540,-46.453365
373940,2855180,-50
370960,2853060,-51.68336
366800,2838040,74.051206
370380,2836560,61.324999
373360,2838680,40.529554
366200,2841640,19.932329
372760,2842280,8.527629
371560,2849480,7.23945
369780,2840160,0.386157
365600,2845240,0
365000,2848840,-5.299716
369180,2843760,-5.863581
368580,2847360,-10.813179
367980,2850960,-20.364819
372160,2845880,-27.007294
367380,2854560,-45.281984
370960,2853080,-49.301917
373940,2855200,-50
366800,2838060,74.027992
370380,2836580,60.934375
373360,2838700,40.769075
366200,2841660,19.838491
372760,2842300,6.838049
371560,2849500,5.815272
369780,2840180,0.700458
365600,2845260,0
365000,2848860,-5.29528
369180,2843780,-6.089111
368580,2847380,-11.215886
367980,2850980,-20.315857
372160,2845900,-23.889438
367380,2854580,-43.83539
370960,2853100,-47.622053
373940,2855220,-50
366800,2838080,74.345532
370380,2836600,60.531414
373360,2838720,40.637948
366200,2841680,19.52907
371560,2849520,6.829599
