x,y,z,data
   4350.00000     ,   150.000000     ,   54.9375000     ,   3.22736986E-02
   4450.00000     ,   150.000000     ,   54.9375000     ,   3.64454836E-02
   4550.00000     ,   150.000000     ,   54.9375000     ,   1.13963420E-02
   4650.00000     ,   150.000000     ,   54.9375000     ,   6.14300296E-02
   4750.00000     ,   150.000000     ,   54.9375000     ,   4.30757590E-02
   4850.00000     ,   150.000000     ,   54.9375000     ,   6.53626490E-03
   4950.00000     ,   150.000000     ,   54.9375000     ,   0.00000000    
   5050.00000     ,   150.000000     ,   54.9375000     ,   5.41831367E-02
   5150.00000     ,   150.000000     ,   54.9375000     ,   0.00000000    
   5250.00000     ,   150.000000     ,   54.9375000     ,   4.68502045E-02
   5350.00000     ,   150.000000     ,   54.9375000     ,   2.18434613E-02
   5450.00000     ,   150.000000     ,   54.9375000     ,   4.37433161E-02
   5550.00000     ,   150.000000     ,   54.9375000     ,   4.76176590E-02
   5650.00000     ,   150.000000     ,   54.9375000     ,   4.24795598E-02
   5750.00000     ,   150.000000     ,   54.9375000     ,   0.00000000    
   5850.00000     ,   150.000000     ,   54.9375000     ,   0.00000000    
   5950.00000     ,   150.000000     ,   54.9375000     ,   3.19140479E-02
   50.0000000     ,   250.000000     ,   54.9375000     ,   2.38875803E-02
   150.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   250.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   350.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   450.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   550.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   650.000000     ,   250.000000     ,   54.9375000     ,   2.02258086    
   750.000000     ,   250.000000     ,   54.9375000     ,  0.589223862    
   850.000000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   950.000000     ,   250.000000     ,   54.9375000     ,  0.202190742    
   1050.00000     ,   250.000000     ,   54.9375000     ,  0.102994025    
   1150.00000     ,   250.000000     ,   54.9375000     ,   5.07887779E-03
   1250.00000     ,   250.000000     ,   54.9375000     ,   3.13188359E-02
   1350.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   1450.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   1550.00000     ,   250.000000     ,   54.9375000     ,   2.93743815E-02
   1650.00000     ,   250.000000     ,   54.9375000     ,   2.57997643E-02
   1750.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   1850.00000     ,   250.000000     ,   54.9375000     ,   3.48368138E-02
   1950.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2050.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2150.00000     ,   250.000000     ,   54.9375000     ,   4.27870117E-02
   2250.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2350.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2450.00000     ,   250.000000     ,   54.9375000     ,   2.10821908E-02
   2550.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2650.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2750.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   2850.00000     ,   250.000000     ,   54.9375000     ,   1.09152831E-02
   2950.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   3050.00000     ,   250.000000     ,   54.9375000     ,   7.56337773E-03
   3150.00000     ,   250.000000     ,   54.9375000     ,   6.07138034E-03
   3250.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   3350.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   3450.00000     ,   250.000000     ,   54.9375000     ,   1.70666410E-03
   3550.00000     ,   250.000000     ,   54.9375000     ,   4.29642275E-02
   3650.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   3750.00000     ,   250.000000     ,   54.9375000     ,   1.28518529E-02
   3850.00000     ,   250.000000     ,   54.9375000     ,   1.25061572E-02
   3950.00000     ,   250.000000     ,   54.9375000     ,   9.02782846E-03
   4050.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   4150.00000     ,   250.000000     ,   54.9375000     ,   4.39232886E-02
   4250.00000     ,   250.000000     ,   54.9375000     ,   6.30406290E-02
   4350.00000     ,   250.000000     ,   54.9375000     ,   6.28399178E-02
   4450.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
