x,y,data
800,400,7.8701148
900,400,10.326025
1000,400,13.3374081
1100,400,17.0396843
1200,400,21.555439
1300,400,26.8863659
1400,400,32.6647491
1500,400,37.8424339
1600,400,40.9273224
1700,400,43.5254898
1800,400,561.582397
1900,400,1072.08765
2000,400,540.187317
2100,400,6.51208782
2200,400,-3.41595531
2300,400,-6.79009533
2400,400,-8.18840218
2500,400,-8.51021767
2600,400,-7.10979176
2700,400,2.26208925
2800,400,890.588928
2900,400,1778.25281
3000,400,1785.60693
3100,400,1783.61169
3200,400,1778.68616
3300,400,1772.23401
3400,400,1765.026
3500,400,1753.16565
3600,400,867.721924
3700,400,-11.6477251
3800,400,-7.55595875
3900,400,5.61318541
4000,400,17.9389553
4100,400,25.445591
4200,400,26.7536888
4300,400,23.0709476
4400,400,16.9765949
4500,400,10.7185831
4600,400,5.46240234
4700,400,1.50043869
4800,400,-1.30062544
4900,400,-3.19690847
5000,400,-4.43291998
5100,400,-5.20381594
5200,400,-5.65159512
5300,400,-5.87767982
5400,400,-5.95405149
5500,400,-5.92743587
5600,400,-5.83316946
5700,400,-5.69526482
5800,400,-5.52906179
5900,400,-5.346035
6000,400,-5.15359306
0,500,-1.202842
100,500,-0.714313984
200,500,-0.116388403
300,500,0.611912072
400,500,1.49305737
500,500,2.55618072
600,500,3.83701515
700,500,5.37778902
800,500,7.23435926
900,500,9.47393513
1000,500,12.1797647
1100,500,15.4436846
1200,500,19.3343315
1300,500,23.7996616
1400,500,28.4783001
1500,500,32.4678497
1600,500,34.500473
1700,500,35.0782242
1800,500,292.573517
1900,500,545.036865
2000,500,274.646667
2100,500,3.78368807
2200,500,-3.53651357
2300,500,-6.54152012
2400,500,-8.00856113
2500,500,-8.60649681
2600,500,-8.02375698
2700,500,-2.79570246
2800,500,443.305359
2900,500,888.852417
3000,500,892.421387
3100,500,890.269409
3200,500,886.064636
3300,500,880.851929
3400,500,875.450256
3500,500,868.218933
3600,500,424.471497
3700,500,-14.3600779
3800,500,-8.67160988
3900,500,2.56004405
4000,500,12.8837204
4100,500,19.3005657
4200,500,20.6935234
4300,500,17.9934273
