x,z,data
   4750.00000     ,   2753.62500     ,  0.259458512    
   4850.00000     ,   2753.62500     ,  0.144686639    
   4950.00000     ,   2753.62500     ,   5.57614155E-02
   5050.00000     ,   2753.62500     ,  0.234464571    
   5150.00000     ,   2753.62500     ,   4.64244299E-02
   5250.00000     ,   2753.62500     ,  0.352600694    
   5350.00000     ,   2753.62500     ,   3.74315009E-02
   5450.00000     ,   2753.62500     ,   3.33560444E-02
   5550.00000     ,   2753.62500     ,   2.97473408E-02
   5650.00000     ,   2753.62500     ,   2.67805699E-02
   5750.00000     ,   2753.62500     ,   2.38704477E-02
   5850.00000     ,   2753.62500     ,   2.39255279E-02
   5950.00000     ,   2753.62500     ,  0.131171629    
   6050.00000     ,   2753.62500     ,   3.01678963E-02
   6150.00000     ,   2753.62500     ,   2.91599389E-02
   6250.00000     ,   2753.62500     ,   3.05542052E-02
   6350.00000     ,   2753.62500     ,   3.17942835E-02
   6450.00000     ,   2753.62500     ,   3.20221074E-02
   6550.00000     ,   2753.62500     ,  0.125943005    
   6650.00000     ,   2753.62500     ,   3.30929309E-02
   6750.00000     ,   2753.62500     ,   3.27082947E-02
   6850.00000     ,   2753.62500     ,   3.94493155E-02
   6950.00000     ,   2753.62500     ,   3.13111171E-02
   7050.00000     ,   2753.62500     ,  0.143633246    
   7150.00000     ,   2753.62500     ,   5.42320311E-02
   7250.00000     ,   2753.62500     ,   2.64244601E-02
   7350.00000     ,   2753.62500     ,   2.48413086E-02
   7450.00000     ,   2753.62500     ,   2.29088813E-02
   7550.00000     ,   2753.62500     ,   6.03496246E-02
   7650.00000     ,   2753.62500     ,   1.91788133E-02
   7750.00000     ,   2753.62500     ,   8.15007463E-02
   7850.00000     ,   2753.62500     ,   2.36885045E-02
   7950.00000     ,   2753.62500     ,   7.89511949E-02
   8050.00000     ,   2753.62500     ,   1.67935081E-02
   8150.00000     ,   2753.62500     ,   1.56471003E-02
   8250.00000     ,   2753.62500     ,   1.37310829E-02
   8350.00000     ,   2753.62500     ,   1.39791621E-02
   8450.00000     ,   2753.62500     ,   1.15656974E-02
   8550.00000     ,   2753.62500     ,   1.12510519E-02
   8650.00000     ,   2753.62500     ,   9.97961499E-03
   8750.00000     ,   2753.62500     ,   9.99725685E-02
   8850.00000     ,   2753.62500     ,   8.88276193E-03
   8950.00000     ,   2753.62500     ,   8.00611358E-03
   9050.00000     ,   2753.62500     ,   7.43470108E-03
   9150.00000     ,   2753.62500     ,   7.13245384E-03
   9250.00000     ,   2753.62500     ,   7.41882250E-03
   9350.00000     ,   2753.62500     ,   1.70715023E-02
   9450.00000     ,   2753.62500     ,   1.22164926E-02
   9550.00000     ,   2753.62500     ,   1.32125029E-02
   9650.00000     ,   2753.62500     ,   3.54002491E-02
   9750.00000     ,   2753.62500     ,   3.11406869E-02
   9850.00000     ,   2753.62500     ,   1.63370688E-02
   9950.00000     ,   2753.62500     ,   1.73370000E-02
   10050.0000     ,   2753.62500     ,   6.00980185E-02
   10150.0000     ,   2753.62500     ,   1.55777028E-02
   10250.0000     ,   2753.62500     ,   1.47056263E-02
   10350.0000     ,   2753.62500     ,   3.77387106E-02
   10450.0000     ,   2753.62500     ,   1.07905585E-02
   10550.0000     ,   2753.62500     ,   9.61069837E-02
   10650.0000     ,   2753.62500     ,   2.00875010E-02
   10750.0000     ,   2753.62500     ,   5.75163076E-03
   10850.0000     ,   2753.62500     ,   5.82776777E-02
   10950.0000     ,   2753.62500     ,   2.95707453E-02
   11050.0000     ,   2753.62500     ,   4.79112826E-02
   11150.0000     ,   2753.62500     ,   3.87637294E-03
   11250.0000     ,   2753.62500     ,   3.29167722E-03
   11350.0000     ,   2753.62500     ,   1.67591050E-02
   11450.0000     ,   2753.62500     ,   2.69279722E-03
   11550.0000     ,   2753.62500     ,   2.56776460E-03
   11650.0000     ,   2753.62500     ,   2.73363246E-03
   11750.0000     ,   2753.62500     ,   2.50398600E-03
   11850.0000     ,   2753.62500     ,   2.84755020E-03
   11950.0000     ,   2753.62500     ,   2.04422767E-03
   12050.0000     ,   2753.62500     ,   2.17944477E-03
   12150.0000     ,   2753.62500     ,   2.05200654E-03
   12250.0000     ,   2753.62500     ,   9.56979289E-04
   12350.0000     ,   2753.62500     ,   1.12164756E-02
   12450.0000     ,   2753.62500     ,   6.81152800E-04
   12550.0000     ,   2753.62500     ,   2.33288825E-04
   12650.0000     ,   2753.62500     ,   4.18357961E-02
   12750.0000     ,   2753.62500     ,   3.98672448E-04
   12850.0000     ,   2753.62500     ,   1.11734606E-02
   12950.0000     ,   2753.62500     ,   2.96209808E-02
   13050.0000     ,   2753.62500     ,   1.02161744E-03
   13150.0000     ,   2753.62500     ,   8.83739267E-04
   13250.0000     ,   2753.62500     ,   2.32888828E-03
   13350.0000     ,   2753.62500     ,   2.63993610E-02
   13450.0000     ,   2753.62500     ,   2.96685402E-03
   13550.0000     ,   2753.62500     ,   4.43483004E-03
   13650.0000     ,   2753.62500     ,   4.35745670E-03
   13750.0000     ,   2753.62500     ,   5.34253335E-03
   13850.0000     ,   2753.62500     ,   6.38991781E-03
   13950.0000     ,   2753.62500     ,   6.82324497E-03
   14050.0000     ,   2753.62500     ,   1.03469612E-02
   14150.0000     ,   2753.62500     ,   1.37640182E-02
   14250.0000     ,   2753.62500     ,   1.64466295E-02
   14350.0000     ,   2753.62500     ,   2.05643624E-02
   14450.0000     ,   2753.62500     ,   2.45699659E-02
   14550.0000     ,   2753.62500     ,   2.85917614E-02
   14650.0000     ,   2753.62500     ,   3.27728316E-02
   14750.0000     ,   2753.62500     ,   7.08605945E-02
   14850.0000     ,   2753.62500     ,   4.10164222E-02
   14950.0000     ,   2753.62500     ,   4.45558019E-02
   50.0000000     ,   2853.57471     ,   0.00000000    
   150.000000     ,   2853.57471     ,   8.15835592E-05
   250.000000     ,   2853.57471     ,   4.50603990E-03
   350.000000     ,   2853.57471     ,   3.95937706E-04
   450.000000     ,   2853.57471     ,   9.49255656E-03
   550.000000     ,   2853.57471     ,   2.12386460E-03
   650.000000     ,   2853.57471     ,   4.47619334E-03
   750.000000     ,   2853.57471     ,   6.01453241E-03
   850.000000     ,   2853.57471     ,   2.77874004E-02
   950.000000     ,   2853.57471     ,   1.03429463E-02
   1050.00000     ,   2853.57471     ,   2.77438555E-02
   1150.00000     ,   2853.57471     ,   1.47600779E-02
   1250.00000     ,   2853.57471     ,   1.57149602E-02
   1350.00000     ,   2853.57471     ,   6.73869103E-02
   1450.00000     ,   2853.57471     ,   2.04341263E-02
   1550.00000     ,   2853.57471     ,   4.98844944E-02
   1650.00000     ,   2853.57471     ,  0.106227279    
   1750.00000     ,   2853.57471     ,   2.04545222E-02
   1850.00000     ,   2853.57471     ,   6.80472702E-02
   1950.00000     ,   2853.57471     ,  0.281019032    
   2050.00000     ,   2853.57471     ,  0.237770900    
   2150.00000     ,   2853.57471     ,  0.426164955    
   2250.00000     ,   2853.57471     ,  0.332675010    
   2350.00000     ,   2853.57471     ,  0.355677009    
   2450.00000     ,   2853.57471     ,  0.362833291    
   2550.00000     ,   2853.57471     ,  0.245375216    
   2650.00000     ,   2853.57471     ,  0.491524696    
   2750.00000     ,   2853.57471     ,  0.382174224    
   2850.00000     ,   2853.57471     ,  0.525364161    
   2950.00000     ,   2853.57471     ,  0.422379434    
   3050.00000     ,   2853.57471     ,  0.134561747    
   3150.00000     ,   2853.57471     ,   5.88793382E-02
   3250.00000     ,   2853.57471     ,   5.56766093E-02
   3350.00000     ,   2853.57471     ,   6.10748716E-02
   3450.00000     ,   2853.57471     ,   8.53814036E-02
   3550.00000     ,   2853.57471     ,  0.137667969    
   3650.00000     ,   2853.57471     ,  0.279144734    
   3750.00000     ,   2853.57471     ,   7.77282193E-02
   3850.00000     ,   2853.57471     ,   8.21942464E-02
   3950.00000     ,   2853.57471     ,   8.26766416E-02
   4050.00000     ,   2853.57471     ,   8.36960524E-02
   4150.00000     ,   2853.57471     ,   8.39421600E-02
   4250.00000     ,   2853.57471     ,   8.14880952E-02
   4350.00000     ,   2853.57471     ,   8.10294077E-02
   4450.00000     ,   2853.57471     ,   7.77928233E-02
   4550.00000     ,   2853.57471     ,  0.288342088    
   4650.00000     ,   2853.57471     ,   8.16200674E-02
   4750.00000     ,   2853.57471     ,  0.251973420    
   4850.00000     ,   2853.57471     ,  0.136387497    
   4950.00000     ,   2853.57471     ,   5.87820448E-02
   5050.00000     ,   2853.57471     ,   6.17891774E-02
   5150.00000     ,   2853.57471     ,   4.94445786E-02
   5250.00000     ,   2853.57471     ,   4.45728935E-02
   5350.00000     ,   2853.57471     ,  0.115622573    
   5450.00000     ,   2853.57471     ,   3.63656729E-02
   5550.00000     ,   2853.57471     ,   3.25929001E-02
   5650.00000     ,   2853.57471     ,   2.88969092E-02
   5750.00000     ,   2853.57471     ,   2.70041842E-02
   5850.00000     ,   2853.57471     ,   2.98245661E-02
   5950.00000     ,   2853.57471     ,   2.63363961E-02
   6050.00000     ,   2853.57471     ,   2.82931961E-02
   6150.00000     ,   2853.57471     ,   4.75647040E-02
   6250.00000     ,   2853.57471     ,   3.55410539E-02
   6350.00000     ,   2853.57471     ,  0.138547122    
   6450.00000     ,   2853.57471     ,   3.23885754E-02
   6550.00000     ,   2853.57471     ,   7.40872994E-02
   6650.00000     ,   2853.57471     ,   3.38623002E-02
   6750.00000     ,   2853.57471     ,   5.48941754E-02
   6850.00000     ,   2853.57471     ,   3.24643068E-02
   6950.00000     ,   2853.57471     ,   3.19272615E-02
   7050.00000     ,   2853.57471     ,   5.30110560E-02
   7150.00000     ,   2853.57471     ,   2.91138347E-02
   7250.00000     ,   2853.57471     ,   2.65559237E-02
   7350.00000     ,   2853.57471     ,   2.54843421E-02
   7450.00000     ,   2853.57471     ,   6.14159778E-02
   7550.00000     ,   2853.57471     ,   2.08497085E-02
   7650.00000     ,   2853.57471     ,   1.92832742E-02
   7750.00000     ,   2853.57471     ,   3.65865231E-02
   7850.00000     ,   2853.57471     ,   3.91731597E-02
   7950.00000     ,   2853.57471     ,   3.18574756E-02
   8050.00000     ,   2853.57471     ,   1.74767952E-02
   8150.00000     ,   2853.57471     ,   5.12084849E-02
   8250.00000     ,   2853.57471     ,   1.54539682E-02
   8350.00000     ,   2853.57471     ,   4.39027324E-02
   8450.00000     ,   2853.57471     ,   4.32691909E-02
   8550.00000     ,   2853.57471     ,   1.24031575E-02
   8650.00000     ,   2853.57471     ,   1.06031522E-02
   8750.00000     ,   2853.57471     ,   2.85725780E-02
   8850.00000     ,   2853.57471     ,   1.24097141E-02
   8950.00000     ,   2853.57471     ,   8.84690043E-03
   9050.00000     ,   2853.57471     ,   7.92415719E-03
   9150.00000     ,   2853.57471     ,   7.18906447E-02
   9250.00000     ,   2853.57471     ,  0.133251354    
   9350.00000     ,   2853.57471     ,   1.01368865E-02
   9450.00000     ,   2853.57471     ,   2.93490775E-02
   9550.00000     ,   2853.57471     ,   4.19113003E-02
   9650.00000     ,   2853.57471     ,   1.48041267E-02
   9750.00000     ,   2853.57471     ,   1.51164001E-02
   9850.00000     ,   2853.57471     ,   1.81713365E-02
   9950.00000     ,   2853.57471     ,   1.57901254E-02
   10050.0000     ,   2853.57471     ,   1.52750695E-02
   10150.0000     ,   2853.57471     ,   5.87905385E-02
   10250.0000     ,   2853.57471     ,   5.56737594E-02
   10350.0000     ,   2853.57471     ,   1.94871258E-02
   10450.0000     ,   2853.57471     ,   9.79141984E-03
   10550.0000     ,   2853.57471     ,   7.24683655E-03
   10650.0000     ,   2853.57471     ,   6.27316488E-03
   10750.0000     ,   2853.57471     ,   4.84255813E-02
   10850.0000     ,   2853.57471     ,   5.41499257E-03
   10950.0000     ,   2853.57471     ,   4.53479355E-03
   11050.0000     ,   2853.57471     ,   5.15173301E-02
   11150.0000     ,   2853.57471     ,   2.09614392E-02
   11250.0000     ,   2853.57471     ,   3.60626029E-03
   11350.0000     ,   2853.57471     ,   2.63606664E-03
   11450.0000     ,   2853.57471     ,   5.83572425E-02
   11550.0000     ,   2853.57471     ,   2.84196716E-03
   11650.0000     ,   2853.57471     ,   2.34326301E-03
   11750.0000     ,   2853.57471     ,   2.96192733E-03
   11850.0000     ,   2853.57471     ,   1.98761281E-03
   11950.0000     ,   2853.57471     ,   2.70807324E-03
   12050.0000     ,   2853.57471     ,   1.77131640E-03
   12150.0000     ,   2853.57471     ,   1.71750051E-03
   12250.0000     ,   2853.57471     ,   1.64304755E-03
   12350.0000     ,   2853.57471     ,   7.03569641E-03
   12450.0000     ,   2853.57471     ,   1.17124291E-03
   12550.0000     ,   2853.57471     ,   3.07519913E-05
   12650.0000     ,   2853.57471     ,   3.91665584E-04
   12750.0000     ,   2853.57471     ,   7.62085911E-05
   12850.0000     ,   2853.57471     ,   0.00000000    
   12950.0000     ,   2853.57471     ,   2.89334003E-02
   13050.0000     ,   2853.57471     ,   6.04272180E-04
   13150.0000     ,   2853.57471     ,   2.00145808E-03
   13250.0000     ,   2853.57471     ,   2.01587379E-03
   13350.0000     ,   2853.57471     ,   2.83442554E-03
   13450.0000     ,   2853.57471     ,   1.44789210E-02
   13550.0000     ,   2853.57471     ,   4.28207451E-03
   13650.0000     ,   2853.57471     ,   5.03936131E-03
   13750.0000     ,   2853.57471     ,   5.94292302E-03
   13850.0000     ,   2853.57471     ,   6.46146527E-03
   13950.0000     ,   2853.57471     ,   8.45058355E-03
   14050.0000     ,   2853.57471     ,   1.10862879E-02
   14150.0000     ,   2853.57471     ,   1.70289986E-02
   14250.0000     ,   2853.57471     ,   1.83038265E-02
   14350.0000     ,   2853.57471     ,   2.09267046E-02
   14450.0000     ,   2853.57471     ,   2.53284648E-02
   14550.0000     ,   2853.57471     ,   2.94795856E-02
   14650.0000     ,   2853.57471     ,   3.31150033E-02
   14750.0000     ,   2853.57471     ,   3.74752358E-02
   14850.0000     ,   2853.57471     ,   4.12186906E-02
   14950.0000     ,   2853.57471     ,   4.53015417E-02
   50.0000000     ,   2953.52490     ,   0.00000000    
   150.000000     ,   2953.52490     ,   0.00000000    
   250.000000     ,   2953.52490     ,   2.57395674E-04
   350.000000     ,   2953.52490     ,   3.46506917E-04
   450.000000     ,   2953.52490     ,   7.39871699E-04
   550.000000     ,   2953.52490     ,   2.96134967E-03
   650.000000     ,   2953.52490     ,   4.29455983E-03
   750.000000     ,   2953.52490     ,   1.38881821E-02
   850.000000     ,   2953.52490     ,   8.48374330E-03
   950.000000     ,   2953.52490     ,   5.03794327E-02
   1050.00000     ,   2953.52490     ,   2.85569374E-02
   1150.00000     ,   2953.52490     ,   1.43653033E-02
   1250.00000     ,   2953.52490     ,   1.62705984E-02
   1350.00000     ,   2953.52490     ,   2.77129263E-02
   1450.00000     ,   2953.52490     ,   2.36503091E-02
   1550.00000     ,   2953.52490     ,   1.88044608E-02
   1650.00000     ,   2953.52490     ,   2.70313956E-02
   1750.00000     ,   2953.52490     ,   2.04795673E-02
   1850.00000     ,   2953.52490     ,   3.89501937E-02
   1950.00000     ,   2953.52490     ,   2.21775584E-02
   2050.00000     ,   2953.52490     ,  0.352125973    
   2150.00000     ,   2953.52490     ,  0.251954287    
   2250.00000     ,   2953.52490     ,  0.532370150    
   2350.00000     ,   2953.52490     ,  0.347330600    
   2450.00000     ,   2953.52490     ,  0.266023397    
   2550.00000     ,   2953.52490     ,  0.286067784    
   2650.00000     ,   2953.52490     ,  0.350309044    
   2750.00000     ,   2953.52490     ,  0.453981280    
   2850.00000     ,   2953.52490     ,  0.376059115    
   2950.00000     ,   2953.52490     ,  0.578452468    
   3050.00000     ,   2953.52490     ,  0.471622139    
   3150.00000     ,   2953.52490     ,   6.90665990E-02
   3250.00000     ,   2953.52490     ,   5.83132990E-02
   3350.00000     ,   2953.52490     ,   6.28664792E-02
   3450.00000     ,   2953.52490     ,   6.83443323E-02
   3550.00000     ,   2953.52490     ,  0.140801325    
   3650.00000     ,   2953.52490     ,   7.64802620E-02
   3750.00000     ,   2953.52490     ,  0.230365410    
   3850.00000     ,   2953.52490     ,  0.348067999    
   3950.00000     ,   2953.52490     ,   8.54693279E-02
   4050.00000     ,   2953.52490     ,  0.223933920    
   4150.00000     ,   2953.52490     ,   8.54838192E-02
   4250.00000     ,   2953.52490     ,  0.253421158    
   4350.00000     ,   2953.52490     ,  0.104894400    
   4450.00000     ,   2953.52490     ,   8.12520981E-02
   4550.00000     ,   2953.52490     ,   7.74561167E-02
   4650.00000     ,   2953.52490     ,   8.37119371E-02
   4750.00000     ,   2953.52490     ,   7.09817111E-02
   4850.00000     ,   2953.52490     ,   6.53844029E-02
   4950.00000     ,   2953.52490     ,   6.15421422E-02
   5050.00000     ,   2953.52490     ,   5.69701456E-02
   5150.00000     ,   2953.52490     ,  0.105414920    
   5250.00000     ,   2953.52490     ,   4.73772138E-02
   5350.00000     ,   2953.52490     ,  0.212375537    
   5450.00000     ,   2953.52490     ,   3.82334478E-02
   5550.00000     ,   2953.52490     ,   4.83843125E-02
   5650.00000     ,   2953.52490     ,   3.18329595E-02
   5750.00000     ,   2953.52490     ,   2.89743394E-02
   5850.00000     ,   2953.52490     ,  0.105622843    
   5950.00000     ,   2953.52490     ,   2.68810783E-02
   6050.00000     ,   2953.52490     ,   2.84570009E-02
   6150.00000     ,   2953.52490     ,   2.98289824E-02
   6250.00000     ,   2953.52490     ,   6.58991188E-02
   6350.00000     ,   2953.52490     ,   3.11664026E-02
   6450.00000     ,   2953.52490     ,   7.50450864E-02
   6550.00000     ,   2953.52490     ,   3.28821279E-02
   6650.00000     ,   2953.52490     ,   3.34998444E-02
   6750.00000     ,   2953.52490     ,   3.36757340E-02
   6850.00000     ,   2953.52490     ,   3.19009796E-02
   6950.00000     ,   2953.52490     ,   3.13015468E-02
   7050.00000     ,   2953.52490     ,   3.04326694E-02
   7150.00000     ,   2953.52490     ,   2.83811446E-02
   7250.00000     ,   2953.52490     ,   4.89661098E-02
   7350.00000     ,   2953.52490     ,   2.46394165E-02
   7450.00000     ,   2953.52490     ,   6.06342219E-02
   7550.00000     ,   2953.52490     ,   7.28088319E-02
   7650.00000     ,   2953.52490     ,   5.38651049E-02
   7750.00000     ,   2953.52490     ,   7.24226683E-02
   7850.00000     ,   2953.52490     ,   1.88025460E-02
   7950.00000     ,   2953.52490     ,   1.81993153E-02
   8050.00000     ,   2953.52490     ,   1.72519833E-02
   8150.00000     ,   2953.52490     ,   1.74123403E-02
   8250.00000     ,   2953.52490     ,   1.55405980E-02
   8350.00000     ,   2953.52490     ,   1.50386207E-02
   8450.00000     ,   2953.52490     ,   1.86071061E-02
   8550.00000     ,   2953.52490     ,   1.20834261E-02
   8650.00000     ,   2953.52490     ,   1.25414617E-02
   8750.00000     ,   2953.52490     ,   5.31680770E-02
   8850.00000     ,   2953.52490     ,   9.54698306E-03
   8950.00000     ,   2953.52490     ,   9.14473832E-03
   9050.00000     ,   2953.52490     ,   8.30619689E-03
   9150.00000     ,   2953.52490     ,   4.88868952E-02
   9250.00000     ,   2953.52490     ,   8.43343139E-03
   9350.00000     ,   2953.52490     ,   9.58622526E-03
   9450.00000     ,   2953.52490     ,   1.11143067E-02
   9550.00000     ,   2953.52490     ,   5.08146547E-02
   9650.00000     ,   2953.52490     ,   5.10286465E-02
   9750.00000     ,   2953.52490     ,   1.43204695E-02
   9850.00000     ,   2953.52490     ,   3.63896526E-02
   9950.00000     ,   2953.52490     ,   1.49215320E-02
   10050.0000     ,   2953.52490     ,   4.98268940E-02
   10150.0000     ,   2953.52490     ,   1.49556529E-02
   10250.0000     ,   2953.52490     ,   1.24392901E-02
   10350.0000     ,   2953.52490     ,   1.00766635E-02
   10450.0000     ,   2953.52490     ,   8.47446918E-03
   10550.0000     ,   2953.52490     ,   6.33803830E-02
   10650.0000     ,   2953.52490     ,   6.01634523E-03
   10750.0000     ,   2953.52490     ,   5.95848588E-03
   10850.0000     ,   2953.52490     ,   5.64535242E-03
   10950.0000     ,   2953.52490     ,   4.90596797E-03
   11050.0000     ,   2953.52490     ,   4.36900649E-03
   11150.0000     ,   2953.52490     ,   4.30030050E-03
   11250.0000     ,   2953.52490     ,   2.85450811E-03
   11350.0000     ,   2953.52490     ,   3.23793571E-03
   11450.0000     ,   2953.52490     ,   2.32007704E-03
   11550.0000     ,   2953.52490     ,   6.05105422E-03
   11650.0000     ,   2953.52490     ,   3.10459593E-03
   11750.0000     ,   2953.52490     ,   1.96007942E-03
   11850.0000     ,   2953.52490     ,   2.74023181E-03
   11950.0000     ,   2953.52490     ,   7.96032883E-03
   12050.0000     ,   2953.52490     ,   3.46206278E-02
   12150.0000     ,   2953.52490     ,   1.78516028E-03
   12250.0000     ,   2953.52490     ,   1.15914515E-03
   12350.0000     ,   2953.52490     ,   1.30514870E-03
   12450.0000     ,   2953.52490     ,   2.84603029E-03
   12550.0000     ,   2953.52490     ,   4.10822444E-02
   12650.0000     ,   2953.52490     ,   3.48170288E-02
   12750.0000     ,   2953.52490     ,   0.00000000    
   12850.0000     ,   2953.52490     ,   2.27819299E-04
   12950.0000     ,   2953.52490     ,   2.59644352E-04
   13050.0000     ,   2953.52490     ,   1.28401385E-03
   13150.0000     ,   2953.52490     ,   1.76319422E-03
   13250.0000     ,   2953.52490     ,   2.47161277E-03
   13350.0000     ,   2953.52490     ,   3.39555740E-03
   13450.0000     ,   2953.52490     ,   3.89943877E-03
   13550.0000     ,   2953.52490     ,   4.72189765E-03
   13650.0000     ,   2953.52490     ,   5.60187129E-03
   13750.0000     ,   2953.52490     ,   6.29395014E-03
   13850.0000     ,   2953.52490     ,   6.99156290E-03
   13950.0000     ,   2953.52490     ,   3.76176313E-02
   14050.0000     ,   2953.52490     ,   1.20661454E-02
   14150.0000     ,   2953.52490     ,   1.51603762E-02
   14250.0000     ,   2953.52490     ,   1.82557851E-02
   14350.0000     ,   2953.52490     ,   2.25035287E-02
   14450.0000     ,   2953.52490     ,   2.57949438E-02
   14550.0000     ,   2953.52490     ,   2.95302235E-02
   14650.0000     ,   2953.52490     ,   3.59324217E-02
   14750.0000     ,   2953.52490     ,   4.77847457E-02
   14850.0000     ,   2953.52490     ,   7.50391260E-02
   14950.0000     ,   2953.52490     ,   4.50230576E-02
   50.0000000     ,   3053.47510     ,   0.00000000    
   150.000000     ,   3053.47510     ,   3.49596703E-05
   250.000000     ,   3053.47510     ,   1.80624076E-04
   350.000000     ,   3053.47510     ,   3.63777799E-04
   450.000000     ,   3053.47510     ,   7.60005147E-04
   550.000000     ,   3053.47510     ,   3.13940714E-03
   650.000000     ,   3053.47510     ,   5.23376139E-03
   750.000000     ,   3053.47510     ,   6.62765373E-03
   850.000000     ,   3053.47510     ,   9.60183702E-03
   950.000000     ,   3053.47510     ,   1.05979880E-02
   1050.00000     ,   3053.47510     ,   1.25252595E-02
   1150.00000     ,   3053.47510     ,   1.49124889E-02
   1250.00000     ,   3053.47510     ,   2.08385326E-02
   1350.00000     ,   3053.47510     ,   1.77218206E-02
   1450.00000     ,   3053.47510     ,   1.81627478E-02
   1550.00000     ,   3053.47510     ,   1.96223706E-02
   1650.00000     ,   3053.47510     ,   1.94948334E-02
   1750.00000     ,   3053.47510     ,   8.14747661E-02
   1850.00000     ,   3053.47510     ,   2.17277408E-02
   1950.00000     ,   3053.47510     ,   8.76689702E-02
   2050.00000     ,   3053.47510     ,   9.86993909E-02
   2150.00000     ,   3053.47510     ,  0.348041505    
   2250.00000     ,   3053.47510     ,  0.353700846    
   2350.00000     ,   3053.47510     ,  0.338555962    
   2450.00000     ,   3053.47510     ,  0.539246380    
   2550.00000     ,   3053.47510     ,  0.298954457    
   2650.00000     ,   3053.47510     ,  0.340159506    
   2750.00000     ,   3053.47510     ,  0.592586815    
   2850.00000     ,   3053.47510     ,  0.426337987    
   2950.00000     ,   3053.47510     ,  0.505860329    
   3050.00000     ,   3053.47510     ,  0.434004545    
   3150.00000     ,   3053.47510     ,  0.894900560    
   3250.00000     ,   3053.47510     ,   6.00261018E-02
   3350.00000     ,   3053.47510     ,  0.138198778    
   3450.00000     ,   3053.47510     ,   6.99085221E-02
   3550.00000     ,   3053.47510     ,   7.52858147E-02
   3650.00000     ,   3053.47510     ,  0.177566364    
   3750.00000     ,   3053.47510     ,  0.128716126    
   3850.00000     ,   3053.47510     ,  0.108289570    
   3950.00000     ,   3053.47510     ,   9.78974327E-02
   4050.00000     ,   3053.47510     ,   8.87959152E-02
   4150.00000     ,   3053.47510     ,   8.85579512E-02
   4250.00000     ,   3053.47510     ,   8.85483027E-02
   4350.00000     ,   3053.47510     ,  0.303279310    
   4450.00000     ,   3053.47510     ,   8.30137655E-02
   4550.00000     ,   3053.47510     ,   8.19044858E-02
   4650.00000     ,   3053.47510     ,  0.159235299    
   4750.00000     ,   3053.47510     ,  0.233596712    
   4850.00000     ,   3053.47510     ,  0.145841703    
   4950.00000     ,   3053.47510     ,   6.40885755E-02
   5050.00000     ,   3053.47510     ,   5.89709580E-02
   5150.00000     ,   3053.47510     ,   8.02132636E-02
   5250.00000     ,   3053.47510     ,   4.97754216E-02
   5350.00000     ,   3053.47510     ,  0.131879732    
   5450.00000     ,   3053.47510     ,  0.114782795    
   5550.00000     ,   3053.47510     ,   3.74131426E-02
   5650.00000     ,   3053.47510     ,   6.67858124E-02
   5750.00000     ,   3053.47510     ,   3.14389691E-02
   5850.00000     ,   3053.47510     ,  0.161546826    
   5950.00000     ,   3053.47510     ,   4.97378521E-02
   6050.00000     ,   3053.47510     ,   2.86956169E-02
   6150.00000     ,   3053.47510     ,   6.26895651E-02
   6250.00000     ,   3053.47510     ,   3.07717994E-02
   6350.00000     ,   3053.47510     ,   5.95789216E-02
   6450.00000     ,   3053.47510     ,   5.17010503E-02
   6550.00000     ,   3053.47510     ,   9.00934637E-02
   6650.00000     ,   3053.47510     ,   4.00341824E-02
   6750.00000     ,   3053.47510     ,   6.53789788E-02
   6850.00000     ,   3053.47510     ,   3.20862979E-02
   6950.00000     ,   3053.47510     ,   3.14310305E-02
   7050.00000     ,   3053.47510     ,   3.02476902E-02
   7150.00000     ,   3053.47510     ,   2.80885603E-02
   7250.00000     ,   3053.47510     ,   2.78217718E-02
   7350.00000     ,   3053.47510     ,   2.55299713E-02
   7450.00000     ,   3053.47510     ,   2.28248481E-02
   7550.00000     ,   3053.47510     ,   2.20870804E-02
   7650.00000     ,   3053.47510     ,   1.97626073E-02
   7750.00000     ,   3053.47510     ,  0.159207046    
   7850.00000     ,   3053.47510     ,   1.91795882E-02
   7950.00000     ,   3053.47510     ,   1.86693650E-02
   8050.00000     ,   3053.47510     ,   3.39380391E-02
   8150.00000     ,   3053.47510     ,   7.89770856E-02
   8250.00000     ,   3053.47510     ,  0.100216955    
   8350.00000     ,   3053.47510     ,   1.59368571E-02
   8450.00000     ,   3053.47510     ,   8.78942534E-02
   8550.00000     ,   3053.47510     ,   3.38297710E-02
   8650.00000     ,   3053.47510     ,   1.20025529E-02
   8750.00000     ,   3053.47510     ,   1.30517539E-02
   8850.00000     ,   3053.47510     ,   1.09123718E-02
   8950.00000     ,   3053.47510     ,   1.84913184E-02
   9050.00000     ,   3053.47510     ,   1.55670531E-02
   9150.00000     ,   3053.47510     ,   2.69009098E-02
   9250.00000     ,   3053.47510     ,   1.72189102E-02
   9350.00000     ,   3053.47510     ,   1.03481878E-02
   9450.00000     ,   3053.47510     ,   2.04974171E-02
   9550.00000     ,   3053.47510     ,   4.15167734E-02
   9650.00000     ,   3053.47510     ,   1.81823857E-02
   9750.00000     ,   3053.47510     ,   4.28045951E-02
   9850.00000     ,   3053.47510     ,   1.34993000E-02
   9950.00000     ,   3053.47510     ,   2.34300271E-02
   10050.0000     ,   3053.47510     ,   1.34559851E-02
   10150.0000     ,   3053.47510     ,   1.19486107E-02
   10250.0000     ,   3053.47510     ,   4.15889397E-02
